question,worker,answer
191,ATQWZNGQCN1RA,2
191,A2V3P1XE33NYC3,3
191,AKBP92VUQ7G3,0
191,A3NU1SQPI1NXY4,2
191,A2UFD1I8ZO1V4G,2
191,A53VNQRRFQ785,2
191,AM2W23THD4CI7,0
191,AD317NO9623GZ,0
191,A1C0Z73809FFDZ,2
190,ATQWZNGQCN1RA,0
190,A2V3P1XE33NYC3,1
190,AKBP92VUQ7G3,0
190,A3NU1SQPI1NXY4,1
190,A2UFD1I8ZO1V4G,0
190,A53VNQRRFQ785,0
190,AM2W23THD4CI7,1
190,AD317NO9623GZ,1
190,A1C0Z73809FFDZ,1
193,A1BHMDRWW9ZYSO,0
193,ATQWZNGQCN1RA,0
193,A2H321P1NSEW35,0
193,A2V3P1XE33NYC3,0
193,A2UFD1I8ZO1V4G,0
193,A1PAR1TMKFPKQE,0
193,A3NU1SQPI1NXY4,1
193,AKBP92VUQ7G3,0
193,AD317NO9623GZ,0
192,ATQWZNGQCN1RA,1
192,A2V3P1XE33NYC3,1
192,AKBP92VUQ7G3,1
192,A3NU1SQPI1NXY4,1
192,A2UFD1I8ZO1V4G,1
192,A53VNQRRFQ785,1
192,AM2W23THD4CI7,1
192,AD317NO9623GZ,1
192,A1C0Z73809FFDZ,1
270,A36JZTUKQVV5S5,1
270,A1VW9W0DWXCPYE,1
270,A2UFD1I8ZO1V4G,2
270,ATQWZNGQCN1RA,0
270,A2V3P1XE33NYC3,0
270,A3NU1SQPI1NXY4,1
270,AD317NO9623GZ,1
270,AKBP92VUQ7G3,1
270,A1BHMDRWW9ZYSO,0
271,A36JZTUKQVV5S5,0
271,A1VW9W0DWXCPYE,2
271,A2UFD1I8ZO1V4G,0
271,ATQWZNGQCN1RA,0
271,A2V3P1XE33NYC3,3
271,A3NU1SQPI1NXY4,0
271,AD317NO9623GZ,0
271,AKBP92VUQ7G3,0
271,A1BHMDRWW9ZYSO,0
272,A36JZTUKQVV5S5,0
272,A1VW9W0DWXCPYE,0
272,A2UFD1I8ZO1V4G,2
272,ATQWZNGQCN1RA,2
272,A2V3P1XE33NYC3,2
272,A3NU1SQPI1NXY4,0
272,AD317NO9623GZ,0
272,AKBP92VUQ7G3,0
272,A1BHMDRWW9ZYSO,0
273,A2V3P1XE33NYC3,0
273,A3E157ZN8XPUKJ,0
273,AKBP92VUQ7G3,0
273,AM2W23THD4CI7,0
273,ATQWZNGQCN1RA,0
273,AD317NO9623GZ,0
273,A2H321P1NSEW35,0
273,A2UFD1I8ZO1V4G,0
274,A2V3P1XE33NYC3,3
274,A3E157ZN8XPUKJ,3
274,AKBP92VUQ7G3,3
274,AM2W23THD4CI7,3
274,ATQWZNGQCN1RA,3
274,AD317NO9623GZ,3
274,A2H321P1NSEW35,3
274,A2UFD1I8ZO1V4G,2
274,A3NU1SQPI1NXY4,3
275,A2V3P1XE33NYC3,3
275,A3E157ZN8XPUKJ,3
275,AKBP92VUQ7G3,3
275,AM2W23THD4CI7,3
275,ATQWZNGQCN1RA,3
275,AD317NO9623GZ,3
275,A2H321P1NSEW35,0
275,A2UFD1I8ZO1V4G,3
275,A3NU1SQPI1NXY4,2
276,A2V3P1XE33NYC3,1
276,A3E157ZN8XPUKJ,1
276,AKBP92VUQ7G3,1
276,AM2W23THD4CI7,1
276,ATQWZNGQCN1RA,1
276,AD317NO9623GZ,1
276,A2H321P1NSEW35,1
276,A2UFD1I8ZO1V4G,1
276,A3NU1SQPI1NXY4,1
277,AD317NO9623GZ,3
277,AM2W23THD4CI7,0
277,A1VW9W0DWXCPYE,3
277,A3NU1SQPI1NXY4,3
277,ATQWZNGQCN1RA,0
277,AKBP92VUQ7G3,0
277,A2UFD1I8ZO1V4G,2
277,A2V3P1XE33NYC3,3
277,A53VNQRRFQ785,2
278,AD317NO9623GZ,0
278,AM2W23THD4CI7,0
278,A1VW9W0DWXCPYE,0
278,A3NU1SQPI1NXY4,1
278,ATQWZNGQCN1RA,0
278,AKBP92VUQ7G3,0
278,A2UFD1I8ZO1V4G,0
278,A2V3P1XE33NYC3,3
278,A53VNQRRFQ785,0
279,AD317NO9623GZ,3
279,AM2W23THD4CI7,3
279,A1VW9W0DWXCPYE,3
279,A3NU1SQPI1NXY4,3
279,ATQWZNGQCN1RA,2
279,AKBP92VUQ7G3,0
279,A2UFD1I8ZO1V4G,3
279,A2V3P1XE33NYC3,3
279,A53VNQRRFQ785,3
524,A2UFD1I8ZO1V4G,2
524,A1C0Z73809FFDZ,0
524,AKBP92VUQ7G3,0
524,A1VW9W0DWXCPYE,0
524,ATQWZNGQCN1RA,0
524,AD317NO9623GZ,0
524,A3NU1SQPI1NXY4,2
524,A2V3P1XE33NYC3,0
524,A2H321P1NSEW35,0
525,A2V3P1XE33NYC3,3
525,A3E157ZN8XPUKJ,2
525,A2UFD1I8ZO1V4G,0
525,ATQWZNGQCN1RA,2
525,AD317NO9623GZ,0
525,A3GLUDQZGEJL5G,0
525,A1VW9W0DWXCPYE,0
525,AKBP92VUQ7G3,0
525,A3NU1SQPI1NXY4,0
526,A2V3P1XE33NYC3,1
526,A3E157ZN8XPUKJ,1
526,A2UFD1I8ZO1V4G,1
526,ATQWZNGQCN1RA,1
526,AD317NO9623GZ,1
526,A3GLUDQZGEJL5G,1
526,A1VW9W0DWXCPYE,1
526,AKBP92VUQ7G3,1
526,A3NU1SQPI1NXY4,1
527,A2V3P1XE33NYC3,1
527,A3E157ZN8XPUKJ,1
527,A2UFD1I8ZO1V4G,1
527,ATQWZNGQCN1RA,1
527,AD317NO9623GZ,1
527,A3GLUDQZGEJL5G,1
527,A1VW9W0DWXCPYE,1
527,AKBP92VUQ7G3,1
527,A3NU1SQPI1NXY4,1
520,A2V3P1XE33NYC3,2
520,A3E157ZN8XPUKJ,2
520,A2UFD1I8ZO1V4G,2
520,AD317NO9623GZ,2
520,A3NU1SQPI1NXY4,2
520,ATQWZNGQCN1RA,2
520,A1PAR1TMKFPKQE,2
520,A1VW9W0DWXCPYE,2
520,AKBP92VUQ7G3,2
521,A2UFD1I8ZO1V4G,2
521,A1C0Z73809FFDZ,0
521,AKBP92VUQ7G3,0
521,A1VW9W0DWXCPYE,0
521,ATQWZNGQCN1RA,3
521,AD317NO9623GZ,0
521,A3NU1SQPI1NXY4,0
521,A2V3P1XE33NYC3,0
521,A2H321P1NSEW35,0
522,A2UFD1I8ZO1V4G,3
522,A1C0Z73809FFDZ,0
522,AKBP92VUQ7G3,0
522,A1VW9W0DWXCPYE,1
522,ATQWZNGQCN1RA,0
522,AD317NO9623GZ,1
522,A3NU1SQPI1NXY4,0
522,A2V3P1XE33NYC3,1
522,A2H321P1NSEW35,0
523,A2UFD1I8ZO1V4G,2
523,A1C0Z73809FFDZ,0
523,AKBP92VUQ7G3,0
523,A1VW9W0DWXCPYE,0
523,ATQWZNGQCN1RA,0
523,AD317NO9623GZ,0
523,A3NU1SQPI1NXY4,0
523,A2V3P1XE33NYC3,0
523,A2H321P1NSEW35,0
528,A2V3P1XE33NYC3,2
528,A3E157ZN8XPUKJ,2
528,A2UFD1I8ZO1V4G,2
528,ATQWZNGQCN1RA,2
528,AD317NO9623GZ,2
528,A3GLUDQZGEJL5G,3
528,A1VW9W0DWXCPYE,2
528,AKBP92VUQ7G3,2
528,A3NU1SQPI1NXY4,3
529,A2V3P1XE33NYC3,1
529,A2UFD1I8ZO1V4G,1
529,A3NU1SQPI1NXY4,1
529,A1PAR1TMKFPKQE,1
529,AD317NO9623GZ,1
529,ATQWZNGQCN1RA,1
529,A3E157ZN8XPUKJ,1
529,A53VNQRRFQ785,1
529,AKBP92VUQ7G3,1
449,A2H321P1NSEW35,0
449,ATQWZNGQCN1RA,0
449,A2V3P1XE33NYC3,3
449,AKBP92VUQ7G3,0
449,A53VNQRRFQ785,0
449,A3NU1SQPI1NXY4,2
449,AD317NO9623GZ,0
449,A2UFD1I8ZO1V4G,2
449,A1BHMDRWW9ZYSO,2
448,AD317NO9623GZ,3
448,A2UFD1I8ZO1V4G,0
448,A1BHMDRWW9ZYSO,0
448,A1PAR1TMKFPKQE,0
448,AKBP92VUQ7G3,0
448,ATQWZNGQCN1RA,0
448,A2V3P1XE33NYC3,0
448,A3NU1SQPI1NXY4,0
448,A3UX2FXA3NMJCS,0
443,AD317NO9623GZ,1
443,ATQWZNGQCN1RA,1
443,A3E157ZN8XPUKJ,1
443,A1BHMDRWW9ZYSO,1
443,A3NU1SQPI1NXY4,1
443,A2UFD1I8ZO1V4G,1
443,A2V3P1XE33NYC3,1
443,AKBP92VUQ7G3,1
443,A1VW9W0DWXCPYE,1
442,AD317NO9623GZ,3
442,ATQWZNGQCN1RA,2
442,A3E157ZN8XPUKJ,3
442,A1BHMDRWW9ZYSO,3
442,A3NU1SQPI1NXY4,1
442,A2UFD1I8ZO1V4G,2
442,A2V3P1XE33NYC3,2
442,AKBP92VUQ7G3,2
442,A1VW9W0DWXCPYE,2
441,AD317NO9623GZ,1
441,ATQWZNGQCN1RA,1
441,A3E157ZN8XPUKJ,1
441,A1BHMDRWW9ZYSO,1
441,A3NU1SQPI1NXY4,1
441,A2UFD1I8ZO1V4G,1
441,A2V3P1XE33NYC3,1
441,AKBP92VUQ7G3,1
441,A1VW9W0DWXCPYE,1
440,A2V3P1XE33NYC3,3
440,AD317NO9623GZ,0
440,A2UFD1I8ZO1V4G,0
440,A1PAR1TMKFPKQE,1
440,A2AM6H3R1LSM9S,3
440,A3NU1SQPI1NXY4,0
440,AM2W23THD4CI7,1
440,AKBP92VUQ7G3,0
440,ATQWZNGQCN1RA,0
447,AD317NO9623GZ,3
447,A2UFD1I8ZO1V4G,3
447,A1BHMDRWW9ZYSO,0
447,A1PAR1TMKFPKQE,0
447,AKBP92VUQ7G3,0
447,ATQWZNGQCN1RA,0
447,A2V3P1XE33NYC3,3
447,A3NU1SQPI1NXY4,0
447,A3UX2FXA3NMJCS,0
446,AD317NO9623GZ,0
446,A2UFD1I8ZO1V4G,2
446,A1BHMDRWW9ZYSO,0
446,A1PAR1TMKFPKQE,0
446,AKBP92VUQ7G3,0
446,ATQWZNGQCN1RA,0
446,A2V3P1XE33NYC3,0
446,A3NU1SQPI1NXY4,3
446,A3UX2FXA3NMJCS,0
445,AD317NO9623GZ,1
445,A2UFD1I8ZO1V4G,3
445,A1BHMDRWW9ZYSO,0
445,A1PAR1TMKFPKQE,1
445,AKBP92VUQ7G3,1
445,ATQWZNGQCN1RA,0
445,A2V3P1XE33NYC3,1
445,A3NU1SQPI1NXY4,1
445,A3UX2FXA3NMJCS,1
444,AD317NO9623GZ,0
444,ATQWZNGQCN1RA,0
444,A3E157ZN8XPUKJ,2
444,A1BHMDRWW9ZYSO,0
444,A3NU1SQPI1NXY4,0
444,A2UFD1I8ZO1V4G,0
444,A2V3P1XE33NYC3,0
444,AKBP92VUQ7G3,0
444,A1VW9W0DWXCPYE,0
108,A2V3P1XE33NYC3,0
108,ATQWZNGQCN1RA,0
108,A1BHMDRWW9ZYSO,0
108,A1PAR1TMKFPKQE,0
108,AD317NO9623GZ,0
108,A2H321P1NSEW35,0
108,A2UFD1I8ZO1V4G,0
108,AKBP92VUQ7G3,0
108,A3NU1SQPI1NXY4,0
109,A2V3P1XE33NYC3,2
109,A2H321P1NSEW35,2
109,A2UFD1I8ZO1V4G,2
109,A1PAR1TMKFPKQE,2
109,AD317NO9623GZ,2
109,ATQWZNGQCN1RA,2
109,AKBP92VUQ7G3,2
109,A1KZOLS51I9SS7,2
109,A3NU1SQPI1NXY4,2
102,A2UFD1I8ZO1V4G,2
102,AD317NO9623GZ,3
102,A1PAR1TMKFPKQE,3
102,AY5QPUSEADPBG,2
102,A3NU1SQPI1NXY4,3
102,A2V3P1XE33NYC3,3
102,A2H321P1NSEW35,0
102,ATQWZNGQCN1RA,0
102,AKBP92VUQ7G3,0
103,A2UFD1I8ZO1V4G,0
103,AD317NO9623GZ,3
103,A1PAR1TMKFPKQE,3
103,AY5QPUSEADPBG,0
103,A3NU1SQPI1NXY4,3
103,A2V3P1XE33NYC3,0
103,A2H321P1NSEW35,0
103,ATQWZNGQCN1RA,0
103,AKBP92VUQ7G3,0
100,AKBP92VUQ7G3,0
100,A1BHMDRWW9ZYSO,0
100,A3E157ZN8XPUKJ,2
100,AD317NO9623GZ,0
100,A3NU1SQPI1NXY4,0
100,ATQWZNGQCN1RA,2
100,A2UFD1I8ZO1V4G,0
100,A1PAR1TMKFPKQE,0
100,A2V3P1XE33NYC3,3
101,A2UFD1I8ZO1V4G,2
101,AD317NO9623GZ,3
101,A1PAR1TMKFPKQE,3
101,AY5QPUSEADPBG,2
101,A3NU1SQPI1NXY4,3
101,A2V3P1XE33NYC3,3
101,A2H321P1NSEW35,0
101,ATQWZNGQCN1RA,0
101,AKBP92VUQ7G3,0
106,A2V3P1XE33NYC3,1
106,ATQWZNGQCN1RA,1
106,A1BHMDRWW9ZYSO,1
106,A1PAR1TMKFPKQE,1
106,AD317NO9623GZ,1
106,A2H321P1NSEW35,1
106,A2UFD1I8ZO1V4G,1
106,AKBP92VUQ7G3,1
106,A3NU1SQPI1NXY4,1
107,A2V3P1XE33NYC3,0
107,ATQWZNGQCN1RA,0
107,A1BHMDRWW9ZYSO,0
107,A1PAR1TMKFPKQE,0
107,AD317NO9623GZ,0
107,A2H321P1NSEW35,0
107,A2UFD1I8ZO1V4G,0
107,AKBP92VUQ7G3,0
107,A3NU1SQPI1NXY4,1
104,A2UFD1I8ZO1V4G,2
104,AD317NO9623GZ,1
104,A1PAR1TMKFPKQE,0
104,AY5QPUSEADPBG,1
104,A3NU1SQPI1NXY4,3
104,A2V3P1XE33NYC3,1
104,A2H321P1NSEW35,0
104,ATQWZNGQCN1RA,1
104,AKBP92VUQ7G3,0
105,A2V3P1XE33NYC3,3
105,ATQWZNGQCN1RA,0
105,A1BHMDRWW9ZYSO,0
105,A1PAR1TMKFPKQE,3
105,AD317NO9623GZ,3
105,A2H321P1NSEW35,0
105,A2UFD1I8ZO1V4G,3
105,AKBP92VUQ7G3,0
105,A3NU1SQPI1NXY4,3
39,AKBP92VUQ7G3,0
39,A2UFD1I8ZO1V4G,0
39,ATQWZNGQCN1RA,0
39,A2AM6H3R1LSM9S,2
39,A2V3P1XE33NYC3,3
39,A1PAR1TMKFPKQE,0
39,AD317NO9623GZ,0
39,A3E157ZN8XPUKJ,0
39,A3NU1SQPI1NXY4,0
38,AKBP92VUQ7G3,1
38,A2UFD1I8ZO1V4G,1
38,ATQWZNGQCN1RA,1
38,A2AM6H3R1LSM9S,1
38,A2V3P1XE33NYC3,1
38,A1PAR1TMKFPKQE,1
38,AD317NO9623GZ,1
38,A3E157ZN8XPUKJ,1
38,A3NU1SQPI1NXY4,1
33,AD317NO9623GZ,1
33,A3E157ZN8XPUKJ,1
33,A2UFD1I8ZO1V4G,3
33,ATQWZNGQCN1RA,0
33,AM2W23THD4CI7,0
33,A3NU1SQPI1NXY4,1
33,A2V3P1XE33NYC3,1
33,AKBP92VUQ7G3,0
33,A2H321P1NSEW35,0
32,A3GLUDQZGEJL5G,3
32,A1PAR1TMKFPKQE,3
32,ATQWZNGQCN1RA,3
32,A356EVHB3TU90R,3
32,AD317NO9623GZ,3
32,A2V3P1XE33NYC3,3
32,A3NU1SQPI1NXY4,3
32,AKBP92VUQ7G3,3
32,A2UFD1I8ZO1V4G,3
31,A3GLUDQZGEJL5G,0
31,A1PAR1TMKFPKQE,0
31,ATQWZNGQCN1RA,0
31,A356EVHB3TU90R,0
31,AD317NO9623GZ,0
31,A2V3P1XE33NYC3,0
31,A3NU1SQPI1NXY4,0
31,AKBP92VUQ7G3,0
31,A2UFD1I8ZO1V4G,3
30,A3GLUDQZGEJL5G,1
30,A1PAR1TMKFPKQE,1
30,ATQWZNGQCN1RA,1
30,A356EVHB3TU90R,1
30,AD317NO9623GZ,1
30,A2V3P1XE33NYC3,1
30,A3NU1SQPI1NXY4,1
30,AKBP92VUQ7G3,1
30,A2UFD1I8ZO1V4G,1
37,AKBP92VUQ7G3,0
37,A2UFD1I8ZO1V4G,1
37,ATQWZNGQCN1RA,1
37,A2AM6H3R1LSM9S,0
37,A2V3P1XE33NYC3,0
37,A1PAR1TMKFPKQE,1
37,AD317NO9623GZ,1
37,A3E157ZN8XPUKJ,1
37,A3NU1SQPI1NXY4,1
36,AD317NO9623GZ,3
36,A3E157ZN8XPUKJ,1
36,A2UFD1I8ZO1V4G,0
36,ATQWZNGQCN1RA,0
36,AM2W23THD4CI7,2
36,A3NU1SQPI1NXY4,0
36,A2V3P1XE33NYC3,3
36,AKBP92VUQ7G3,0
36,A2H321P1NSEW35,0
35,AD317NO9623GZ,0
35,A3E157ZN8XPUKJ,1
35,A2UFD1I8ZO1V4G,3
35,ATQWZNGQCN1RA,0
35,AM2W23THD4CI7,0
35,A3NU1SQPI1NXY4,1
35,A2V3P1XE33NYC3,0
35,AKBP92VUQ7G3,0
35,A2H321P1NSEW35,0
34,AD317NO9623GZ,1
34,A3E157ZN8XPUKJ,1
34,A2UFD1I8ZO1V4G,3
34,ATQWZNGQCN1RA,0
34,AM2W23THD4CI7,0
34,A3NU1SQPI1NXY4,1
34,A2V3P1XE33NYC3,1
34,AKBP92VUQ7G3,0
34,A2H321P1NSEW35,0
438,A2V3P1XE33NYC3,0
438,AD317NO9623GZ,0
438,A2UFD1I8ZO1V4G,2
438,A1PAR1TMKFPKQE,0
438,A2AM6H3R1LSM9S,0
438,A3NU1SQPI1NXY4,0
438,AM2W23THD4CI7,0
438,AKBP92VUQ7G3,0
438,ATQWZNGQCN1RA,0
439,A2V3P1XE33NYC3,0
439,AD317NO9623GZ,0
439,A2UFD1I8ZO1V4G,0
439,A1PAR1TMKFPKQE,0
439,A2AM6H3R1LSM9S,0
439,A3NU1SQPI1NXY4,0
439,AM2W23THD4CI7,0
439,AKBP92VUQ7G3,0
439,ATQWZNGQCN1RA,0
436,A3E157ZN8XPUKJ,1
436,A3NU1SQPI1NXY4,0
436,AKBP92VUQ7G3,0
436,A2UFD1I8ZO1V4G,0
436,AM2W23THD4CI7,2
436,AD317NO9623GZ,0
436,A2H321P1NSEW35,0
436,A2V3P1XE33NYC3,0
436,ATQWZNGQCN1RA,0
437,A2V3P1XE33NYC3,0
437,AD317NO9623GZ,0
437,A2UFD1I8ZO1V4G,2
437,A1PAR1TMKFPKQE,0
437,A2AM6H3R1LSM9S,0
437,A3NU1SQPI1NXY4,0
437,AM2W23THD4CI7,1
437,AKBP92VUQ7G3,0
437,ATQWZNGQCN1RA,0
434,A3E157ZN8XPUKJ,0
434,A3NU1SQPI1NXY4,0
434,AKBP92VUQ7G3,0
434,A2UFD1I8ZO1V4G,0
434,AM2W23THD4CI7,0
434,AD317NO9623GZ,3
434,A2H321P1NSEW35,0
434,A2V3P1XE33NYC3,0
434,ATQWZNGQCN1RA,0
435,A3E157ZN8XPUKJ,3
435,A3NU1SQPI1NXY4,3
435,AKBP92VUQ7G3,0
435,A2UFD1I8ZO1V4G,3
435,AM2W23THD4CI7,2
435,AD317NO9623GZ,2
435,A2H321P1NSEW35,3
435,A2V3P1XE33NYC3,3
435,ATQWZNGQCN1RA,3
432,A3NU1SQPI1NXY4,3
432,A2H321P1NSEW35,3
432,AD317NO9623GZ,3
432,A2BERTY629PZDT,3
432,A2V3P1XE33NYC3,3
432,ATQWZNGQCN1RA,0
432,A3E157ZN8XPUKJ,3
