189,0.000001,0.999999
19,0.915469,0.084531
190,0.948368,0.051632
191,0.049175,0.950825
192,0.000001,0.999999
193,1.000000,0.000000
194,0.846926,0.153074
195,0.000086,0.999914
196,0.000001,0.999999
197,0.000002,0.999998
198,1.000000,0.000000
199,0.000002,0.999998
2,0.901970,0.098030
20,0.999964,0.000036
200,0.000002,0.999998
201,0.000004,0.999996
202,1.000000,0.000000
203,0.435526,0.564474
204,0.999231,0.000769
205,0.999973,0.000027
206,0.000014,0.999986
207,0.579099,0.420901
208,0.999991,0.000009
209,0.999906,0.000094
21,0.000003,0.999997
210,0.999999,0.000001
211,0.999906,0.000094
212,0.000078,0.999922
213,0.000001,0.999999
214,1.000000,0.000000
215,0.520740,0.479260
216,0.043110,0.956890
217,0.999906,0.000094
218,0.999998,0.000002
219,1.000000,0.000000
22,1.000000,0.000000
220,0.000206,0.999794
221,0.999827,0.000173
222,0.000081,0.999919
223,0.001370,0.998630
224,0.000002,0.999998
225,0.996715,0.003285
226,0.000007,0.999993
227,0.249002,0.750998
228,0.999999,0.000001
229,0.000012,0.999988
23,0.000003,0.999997
230,0.866245,0.133755
231,0.001902,0.998098
232,0.000012,0.999988
233,1.000000,0.000000
234,0.000002,0.999998
235,0.000002,0.999998
236,0.802877,0.197123
237,0.999979,0.000021
238,0.932219,0.067781
239,0.998841,0.001159
24,0.144098,0.855902
240,0.999992,0.000008
241,0.000010,0.999990
242,0.999796,0.000204
243,0.998237,0.001763
244,0.999959,0.000041
245,0.000004,0.999996
246,0.014793,0.985207
247,0.422188,0.577812
248,0.000004,0.999996
249,1.000000,0.000000
25,0.000003,0.999997
250,1.000000,0.000000
251,0.999997,0.000003
252,0.036588,0.963412
253,0.211648,0.788352
254,0.000008,0.999992
255,0.997083,0.002917
256,0.999978,0.000022
257,0.000000,1.000000
258,1.000000,0.000000
259,0.000001,0.999999
26,0.999998,0.000002
260,0.000000,1.000000
261,0.950065,0.049935
262,0.999982,0.000018
263,0.999982,0.000018
264,0.003377,0.996623
265,0.000003,0.999997
266,1.000000,0.000000
267,0.999981,0.000019
268,0.000003,0.999997
269,0.999999,0.000001
27,0.000003,0.999997
270,0.035395,0.964605
271,0.999999,0.000001
272,0.999934,0.000066
273,1.000000,0.000000
274,0.000002,0.999998
275,0.000087,0.999913
276,0.000002,0.999998
277,0.038847,0.961153
278,0.999998,0.000002
279,0.000052,0.999948
28,0.000078,0.999922
280,0.000001,0.999999
281,0.994838,0.005162
282,0.999998,0.000002
283,0.000003,0.999997
284,1.000000,0.000000
285,0.997828,0.002172
286,1.000000,0.000000
287,0.000007,0.999993
288,0.950134,0.049866
289,0.000003,0.999997
29,0.000015,0.999985
290,1.000000,0.000000
291,0.000003,0.999997
292,0.000003,0.999997
293,0.995487,0.004513
294,0.000008,0.999992
295,0.999967,0.000033
296,0.999997,0.000003
297,0.999898,0.000102
298,0.000015,0.999985
299,0.000015,0.999985
3,0.994255,0.005745
30,0.000003,0.999997
300,0.000133,0.999867
301,0.000012,0.999988
302,0.026504,0.973496
303,1.000000,0.000000
304,0.999601,0.000399
305,0.999993,0.000007
306,0.999993,0.000007
307,0.000003,0.999997
308,0.999866,0.000134
309,0.999999,0.000001
31,1.000000,0.000000
310,1.000000,0.000000
311,0.000003,0.999997
312,0.999950,0.000050
313,0.000001,0.999999
314,1.000000,0.000000
315,1.000000,0.000000
316,0.999996,0.000004
317,0.677550,0.322450
318,1.000000,0.000000
319,0.999671,0.000329
32,0.000003,0.999997
320,0.000003,0.999997
321,0.000001,0.999999
322,0.000001,0.999999
323,1.000000,0.000000
324,0.999931,0.000069
325,0.999909,0.000091
326,0.000002,0.999998
327,0.178929,0.821071
328,0.007284,0.992716
329,0.000148,0.999852
33,0.841633,0.158367
330,0.000002,0.999998
331,0.907441,0.092559
332,0.999921,0.000079
333,0.003789,0.996211
334,1.000000,0.000000
335,0.999974,0.000026
336,0.947735,0.052265
337,0.000003,0.999997
338,0.999987,0.000013
339,0.212001,0.787999
34,0.841633,0.158367
340,0.000003,0.999997
341,0.999997,0.000003
342,0.000000,1.000000
343,0.000007,0.999993
344,1.000000,0.000000
345,1.000000,0.000000
346,0.580105,0.419895
347,0.994401,0.005599
348,0.000001,0.999999
349,0.000012,0.999988
35,0.999901,0.000099
350,0.000347,0.999653
351,1.000000,0.000000
352,0.999997,0.000003
353,0.000008,0.999992
354,1.000000,0.000000
355,0.999998,0.000002
356,0.145314,0.854686
357,0.937942,0.062058
358,0.000015,0.999985
359,0.000015,0.999985
36,0.997369,0.002631
360,1.000000,0.000000
361,0.000393,0.999607
362,0.059131,0.940869
363,1.000000,0.000000
364,0.000219,0.999781
365,0.000015,0.999985
366,0.000015,0.999985
367,1.000000,0.000000
368,0.000456,0.999544
369,0.999999,0.000001
37,0.311741,0.688259
370,0.952464,0.047536
371,0.008186,0.991814
372,0.009524,0.990476
373,0.000025,0.999975
374,1.000000,0.000000
375,0.044916,0.955084
376,0.001986,0.998014
377,0.009042,0.990958
378,0.000012,0.999988
379,1.000000,0.000000
38,0.000015,0.999985
380,0.961416,0.038584
381,0.937776,0.062224
382,1.000000,0.000000
383,0.000206,0.999794
384,1.000000,0.000000
385,0.268863,0.731137
386,0.612464,0.387536
387,0.004529,0.995471
388,0.000007,0.999993
389,0.996528,0.003472
39,1.000000,0.000000
390,1.000000,0.000000
391,0.003007,0.996993
392,0.000002,0.999998
393,0.028923,0.971077
394,0.977484,0.022516
395,1.000000,0.000000
396,0.999936,0.000064
397,0.969632,0.030368
398,0.000013,0.999987
399,1.000000,0.000000
4,0.998267,0.001733
40,0.999982,0.000018
400,0.999995,0.000005
401,1.000000,0.000000
402,0.999986,0.000014
403,1.000000,0.000000
404,1.000000,0.000000
405,0.999997,0.000003
406,0.000002,0.999998
407,0.000081,0.999919
408,0.000002,0.999998
409,0.000009,0.999991
41,0.000754,0.999246
410,0.000009,0.999991
411,1.000000,0.000000
412,0.000009,0.999991
413,0.981279,0.018721
414,0.000006,0.999994
415,0.000171,0.999829
416,0.999999,0.000001
417,0.999905,0.000095
418,0.995907,0.004093
419,0.305032,0.694968
42,0.000286,0.999714
420,0.999954,0.000046
421,0.999994,0.000006
422,0.992836,0.007164
423,0.000001,0.999999
424,0.994175,0.005825
425,1.000000,0.000000
426,0.000007,0.999993
427,0.997875,0.002125
428,1.000000,0.000000
429,0.000003,0.999997
43,0.056495,0.943505
430,0.000003,0.999997
431,0.999999,0.000001
432,0.000080,0.999920
433,0.004641,0.995359
434,1.000000,0.000000
435,0.000157,0.999843
436,0.999999,0.000001
437,0.999999,0.000001
438,1.000000,0.000000
439,1.000000,0.000000
44,0.056495,0.943505
440,0.999398,0.000602
441,0.000006,0.999994
442,0.000006,0.999994
443,0.000006,0.999994
444,1.000000,0.000000
445,0.001193,0.998807
446,0.999998,0.000002
447,0.999941,0.000059
448,1.000000,0.000000
449,0.996232,0.003768
45,0.009948,0.990052
450,0.996232,0.003768
451,0.000000,1.000000
452,0.999902,0.000098
453,0.000008,0.999992
454,0.997793,0.002207
455,1.000000,0.000000
456,0.999998,0.000002
457,0.000009,0.999991
458,0.000211,0.999789
459,0.000009,0.999991
46,0.999954,0.000046
460,0.999999,0.000001
461,1.000000,0.000000
462,0.999794,0.000206
463,0.000002,0.999998
464,0.999995,0.000005
465,0.000009,0.999991
466,0.000009,0.999991
467,0.000009,0.999991
468,0.000682,0.999318
469,0.191194,0.808806
47,0.000003,0.999997
470,0.000003,0.999997
471,0.967196,0.032804
472,0.210014,0.789986
473,0.000598,0.999402
474,0.025470,0.974530
475,1.000000,0.000000
476,0.000008,0.999992
477,0.999887,0.000113
478,0.999888,0.000112
479,0.006759,0.993241
48,0.000220,0.999780
480,0.109211,0.890789
481,0.000001,0.999999
482,0.995129,0.004871
483,0.000798,0.999202
484,1.000000,0.000000
485,0.000003,0.999997
486,0.999999,0.000001
487,0.999801,0.000199
488,0.009750,0.990250
489,1.000000,0.000000
49,0.000986,0.999014
490,0.999855,0.000145
491,0.342409,0.657591
492,0.000006,0.999994
493,0.999990,0.000010
494,0.000001,0.999999
495,0.000001,0.999999
496,0.000001,0.999999
497,0.999998,0.000002
498,1.000000,0.000000
499,0.000621,0.999379
5,0.000012,0.999988
50,0.999993,0.000007
500,0.998251,0.001749
501,0.999991,0.000009
502,0.000009,0.999991
503,0.330021,0.669979
504,1.000000,0.000000
505,0.999129,0.000871
506,0.494207,0.505793
507,0.350433,0.649567
508,0.979229,0.020771
509,0.000002,0.999998
51,0.999723,0.000277
510,0.000045,0.999955
511,0.999999,0.000001
512,0.000002,0.999998
513,0.999959,0.000041
514,1.000000,0.000000
515,0.337942,0.662058
516,0.999999,0.000001
517,0.006239,0.993761
518,0.000009,0.999991
519,0.999999,0.000001
52,0.000013,0.999987
520,0.000009,0.999991
521,0.999994,0.000006
522,0.990200,0.009800
523,1.000000,0.000000
524,0.999989,0.000011
525,0.999953,0.000047
526,0.000003,0.999997
527,0.000003,0.999997
528,0.000003,0.999997
529,0.000002,0.999998
53,0.999811,0.000189
530,0.665798,0.334202
531,0.966739,0.033261
532,1.000000,0.000000
533,0.999970,0.000030
534,0.999177,0.000823
535,0.000009,0.999991
536,0.487006,0.512994
537,0.000005,0.999995
538,0.000000,1.000000
539,0.010296,0.989704
54,0.007484,0.992516
540,0.999808,0.000192
541,0.034385,0.965615
542,0.000359,0.999641
543,0.999258,0.000742
544,0.290165,0.709835
545,0.999998,0.000002
546,0.002212,0.997788
547,0.999969,0.000031
548,0.999962,0.000038
549,0.999748,0.000252
55,0.991889,0.008111
550,0.723040,0.276960
551,0.999995,0.000005
552,1.000000,0.000000
553,0.998091,0.001909
554,0.000015,0.999985
555,0.983686,0.016314
556,0.999999,0.000001
557,0.999999,0.000001
558,0.000008,0.999992
559,1.000000,0.000000
56,0.007484,0.992516
560,0.000008,0.999992
561,0.001204,0.998796
562,1.000000,0.000000
563,0.970394,0.029606
564,0.610034,0.389966
565,1.000000,0.000000
566,1.000000,0.000000
567,0.999794,0.000206
568,1.000000,0.000000
569,0.000012,0.999988
57,0.996838,0.003162
570,0.000012,0.999988
571,1.000000,0.000000
572,0.868675,0.131325
573,0.999999,0.000001
574,1.000000,0.000000
575,1.000000,0.000000
576,0.999971,0.000029
577,1.000000,0.000000
578,0.000007,0.999993
579,1.000000,0.000000
58,0.010144,0.989856
580,1.000000,0.000000
581,0.000003,0.999997
582,1.000000,0.000000
583,0.000143,0.999857
584,0.000003,0.999997
59,0.000922,0.999078
6,0.145731,0.854269
60,1.000000,0.000000
61,0.578515,0.421485
62,0.000009,0.999991
63,0.013299,0.986701
64,1.000000,0.000000
65,0.000008,0.999992
66,0.000008,0.999992
67,0.994772,0.005228
68,1.000000,0.000000
69,0.999986,0.000014
7,1.000000,0.000000
70,1.000000,0.000000
71,0.004631,0.995369
72,1.000000,0.000000
73,0.000000,1.000000
74,1.000000,0.000000
75,0.000000,1.000000
76,0.000000,1.000000
77,0.001313,0.998687
78,0.000041,0.999959
79,1.000000,0.000000
8,0.000012,0.999988
80,0.000003,0.999997
81,0.000001,0.999999
82,0.999722,0.000278
83,0.000817,0.999183
84,1.000000,0.000000
85,0.000260,0.999740
86,1.000000,0.000000
87,0.999968,0.000032
88,0.999978,0.000022
89,1.000000,0.000000
9,0.000001,0.999999
90,0.032062,0.967938
91,0.032062,0.967938
92,0.000010,0.999990
93,0.000133,0.999867
94,0.000015,0.999985
95,0.999999,0.000001
96,0.000289,0.999711
97,0.000008,0.999992
98,0.000008,0.999992
99,0.000008,0.999992
