question,worker,answer
589,50,1
36,16,3
488,23,0
727,9,3
410,41,0
421,15,3
385,21,3
41,72,2
156,22,2
244,69,0
495,31,2
795,5,0
505,39,1
525,65,1
202,12,3
360,16,0
557,20,3
64,39,2
615,37,0
432,53,2
569,20,2
217,60,1
377,29,2
783,43,3
426,37,1
758,34,3
287,58,0
62,42,0
170,36,1
424,11,0
506,20,1
67,11,2
503,63,3
595,20,2
357,40,0
495,25,2
122,41,2
203,37,2
576,23,0
771,50,2
275,49,2
543,20,0
159,23,0
578,23,3
692,13,1
706,11,0
38,11,3
241,2,0
688,13,3
49,35,2
349,9,1
392,40,0
508,35,3
794,21,3
152,53,1
706,37,0
107,53,3
405,9,2
269,16,0
175,21,2
157,60,1
440,66,1
453,7,2
141,3,2
180,19,3
161,16,2
272,28,3
556,17,2
698,43,1
313,3,2
145,39,0
266,61,0
73,1,1
496,49,0
247,5,3
187,16,3
271,11,3
49,73,2
429,22,2
341,37,2
210,48,2
711,51,1
634,66,0
488,5,0
83,21,0
789,66,3
529,17,3
703,34,1
482,5,2
761,3,2
651,40,3
108,25,0
224,15,0
103,31,3
84,14,0
346,9,3
478,43,3
800,13,3
738,14,3
23,64,0
77,28,3
704,34,3
628,35,0
302,58,1
642,72,1
660,17,3
147,1,3
564,25,3
184,17,3
436,20,2
251,4,1
2,17,2
152,56,0
511,29,1
280,10,3
656,29,2
351,19,3
143,34,0
571,55,2
273,5,3
646,31,3
474,28,0
748,10,0
28,14,0
231,2,1
319,16,3
566,54,2
2,15,2
105,56,1
65,1,3
654,29,1
339,14,3
40,19,2
238,3,2
717,54,2
475,63,1
195,54,3
535,35,3
229,13,0
491,31,3
211,89,0
71,47,2
39,23,2
568,63,3
71,54,2
540,3,2
594,63,0
100,49,0
381,34,3
395,48,1
606,90,1
395,3,0
413,28,3
175,2,1
411,13,0
318,35,0
683,21,2
151,31,3
341,16,3
652,31,0
335,36,0
101,23,2
179,23,2
708,20,3
497,43,2
629,53,3
337,39,3
180,48,2
430,31,2
669,47,3
750,22,1
505,12,1
212,31,1
515,22,1
680,88,3
132,17,1
681,28,0
82,3,2
617,58,2
21,16,2
803,16,2
289,17,2
214,27,1
392,34,0
81,37,1
106,56,2
646,9,2
472,21,1
118,1,3
160,31,0
120,45,0
275,43,2
343,31,1
775,47,2
436,16,3
158,35,2
547,29,2
618,50,1
221,35,3
319,40,3
695,9,3
486,70,2
20,13,0
762,9,3
478,9,2
655,16,0
622,9,3
211,19,0
568,14,2
713,29,2
541,43,2
101,34,2
285,85,1
472,16,1
367,20,0
445,10,0
411,42,1
23,20,0
649,35,3
803,3,2
77,47,3
767,43,1
387,12,1
538,9,3
205,43,0
653,25,2
436,22,3
396,16,0
374,3,1
729,25,1
647,40,0
506,30,1
300,3,0
114,47,2
208,47,1
211,13,0
726,34,3
203,10,3
179,20,2
612,56,1
126,39,3
401,23,3
801,30,2
631,45,2
184,35,3
583,31,2
552,22,0
286,35,3
745,58,2
102,73,0
606,35,0
728,10,0
365,40,1
550,40,2
556,35,0
65,40,3
76,3,3
298,26,0
544,3,0
169,35,1
259,1,2
486,35,2
58,20,3
21,40,3
483,23,3
72,40,3
71,34,2
6,36,3
177,73,0
17,13,3
705,20,3
557,65,2
19,13,0
258,25,2
770,3,2
529,20,3
614,2,2
649,73,3
287,1,0
435,94,0
781,43,1
364,16,2
707,35,2
687,16,3
183,95,3
750,31,1
26,22,3
766,16,0
280,20,3
471,53,0
74,44,1
598,23,3
304,31,0
535,44,3
682,1,1
581,56,3
728,30,0
85,11,1
160,49,0
424,20,1
116,40,3
388,14,0
391,12,3
191,13,0
185,1,3
693,31,1
789,16,3
109,35,0
479,65,2
172,13,3
15,3,2
622,14,0
390,39,3
465,47,3
139,66,3
159,16,0
569,65,2
91,30,1
162,58,1
292,13,3
686,43,0
555,36,2
777,22,3
432,34,2
269,13,0
759,35,0
130,9,1
103,55,1
205,35,1
153,51,3
404,90,3
214,16,0
569,34,2
788,30,3
614,61,2
681,22,1
324,9,3
384,28,3
276,9,3
70,17,2
45,2,0
146,2,1
367,19,1
197,91,3
545,34,0
384,94,3
666,55,0
516,20,2
620,51,1
370,1,3
355,99,3
785,12,0
639,12,3
246,23,3
208,28,1
46,47,0
271,47,3
336,5,2
664,37,2
469,47,1
423,13,0
498,3,2
629,5,2
272,1,0
131,34,0
187,56,2
611,21,3
594,1,0
577,37,2
610,20,1
402,55,1
555,34,2
453,70,3
462,4,3
413,12,3
727,34,3
794,25,3
124,19,2
789,9,3
200,34,3
186,29,2
607,9,1
71,35,2
129,9,2
27,52,3
414,47,3
146,76,1
144,36,1
441,37,2
421,41,3
453,5,3
743,22,3
347,1,1
102,27,1
482,54,3
136,13,0
500,39,2
48,34,2
162,42,1
130,13,0
329,34,3
746,73,3
250,83,3
389,10,2
178,18,3
500,14,2
670,29,2
532,21,3
763,10,1
530,55,3
569,10,2
660,31,2
266,15,1
398,91,0
149,12,3
742,29,2
166,53,3
72,35,3
422,20,3
668,19,2
555,35,3
370,20,3
640,17,1
487,57,3
160,8,0
197,9,3
295,35,0
137,50,3
743,31,3
39,41,3
135,58,2
143,90,1
440,106,0
786,35,0
663,27,1
774,20,1
645,3,3
116,47,3
543,54,0
572,40,1
288,31,1
755,69,3
655,55,0
14,56,1
560,13,1
629,62,2
445,43,0
134,61,2
690,53,3
582,43,1
240,23,3
251,7,0
672,62,1
742,13,3
290,45,1
119,35,0
450,2,3
512,3,1
656,21,2
185,25,3
480,25,0
308,50,0
466,40,0
633,10,3
178,23,3
349,6,1
313,20,2
681,3,1
514,34,2
379,89,3
344,99,2
154,61,0
693,27,0
122,28,2
722,22,0
444,31,0
728,55,0
586,25,0
554,51,2
89,22,1
258,55,3
674,8,3
715,42,3
632,29,2
443,24,0
663,9,1
689,73,3
471,60,1
485,65,2
24,54,1
614,21,2
239,37,1
599,13,1
87,16,0
199,54,3
378,41,3
346,3,3
329,60,3
297,28,2
328,1,0
523,30,0
390,43,2
242,43,3
502,19,2
148,1,2
698,28,1
383,48,0
71,13,2
167,37,0
494,6,3
82,20,2
443,47,0
637,19,1
647,25,0
171,57,2
697,6,2
213,15,1
71,66,2
174,60,3
158,13,3
135,31,2
543,7,0
739,53,2
76,13,3
126,22,2
218,40,2
574,43,0
249,15,1
268,27,2
680,53,3
277,34,3
310,13,0
280,13,3
125,30,0
471,58,0
438,54,3
285,63,1
411,10,0
575,16,3
31,9,3
119,32,1
582,51,1
566,43,3
664,65,2
443,55,1
679,19,1
86,12,0
660,62,3
5,31,2
790,21,0
11,55,0
496,43,1
772,8,1
185,20,2
143,13,0
761,16,2
364,20,3
296,10,1
115,20,2
352,31,0
291,6,3
542,19,2
680,40,3
122,47,2
523,23,0
429,43,2
262,43,2
121,10,0
392,47,1
155,4,3
194,60,0
243,9,1
772,34,1
147,3,3
602,49,2
496,35,0
33,11,1
415,31,3
399,27,0
641,21,3
561,2,0
439,41,1
494,20,2
376,5,0
109,44,0
110,45,3
565,28,3
164,58,2
573,11,3
579,51,2
581,1,2
192,55,3
526,25,0
754,47,0
490,43,3
123,31,2
104,56,2
573,16,2
328,23,3
459,12,2
530,13,3
741,16,0
600,41,1
34,53,0
246,3,3
186,4,3
661,45,0
227,25,2
188,9,0
600,4,1
783,42,3
364,22,3
510,15,3
459,23,2
171,16,2
78,1,3
148,51,2
683,6,3
39,8,2
93,12,2
1,3,3
143,31,0
501,13,0
275,3,1
639,3,3
737,54,1
428,72,1
235,12,2
625,31,2
724,34,2
183,33,3
107,41,3
40,10,2
17,17,3
454,13,3
232,51,3
545,41,1
3,19,1
786,34,0
528,10,3
527,45,2
189,39,0
311,34,3
696,47,1
145,13,0
798,29,1
263,62,1
287,20,0
299,31,0
563,25,0
277,16,2
232,63,3
644,21,1
481,9,1
268,10,2
338,15,0
292,73,2
425,56,2
714,47,1
168,29,1
394,96,3
640,9,1
421,42,3
491,61,3
783,21,3
556,25,2
397,15,2
695,23,2
584,22,3
538,58,2
751,20,0
729,40,1
644,31,1
345,13,1
113,73,3
622,25,2
656,58,2
665,7,1
399,12,0
111,76,3
446,21,3
510,70,3
614,35,2
333,37,0
92,34,1
436,2,3
779,84,0
458,60,0
293,20,3
254,31,2
401,34,3
205,66,1
335,61,0
620,47,1
655,56,0
694,13,3
738,30,3
479,31,3
718,25,2
577,7,2
338,3,1
437,16,3
659,22,3
192,41,3
141,20,2
64,13,2
489,80,2
46,23,0
800,10,3
106,54,3
616,13,0
449,23,3
44,14,2
7,35,0
313,41,2
207,40,1
412,45,2
558,13,3
119,12,0
780,73,2
477,13,0
59,26,1
724,22,2
15,55,3
289,62,2
216,1,0
171,9,2
47,11,1
196,23,3
569,9,2
118,34,3
516,13,3
255,20,2
682,30,1
262,40,2
599,41,0
461,17,3
724,10,2
733,29,1
206,39,3
342,42,3
334,98,3
523,63,0
702,31,3
596,13,0
529,53,2
239,28,0
799,20,2
579,53,2
279,13,1
246,29,2
217,2,1
216,8,0
475,34,0
272,48,2
106,61,3
10,51,0
314,54,0
754,31,0
345,58,1
751,30,0
141,54,3
11,19,0
374,40,1
412,20,3
255,53,3
368,24,0
698,42,1
357,24,0
586,9,0
1,4,3
531,41,2
363,2,3
502,16,2
598,13,2
762,66,3
315,31,0
98,35,2
592,9,2
42,11,1
274,22,2
426,35,0
613,39,0
783,20,2
804,3,2
758,16,3
419,21,3
679,1,0
529,55,3
260,22,2
682,22,1
352,52,0
175,35,0
375,55,2
712,45,3
439,85,0
86,25,0
648,17,3
430,8,2
680,35,3
221,20,3
72,43,3
411,3,1
377,60,3
102,50,1
709,28,0
219,13,0
703,10,0
72,9,2
750,20,1
128,12,3
572,26,2
634,17,1
87,1,1
272,16,3
519,31,2
193,3,3
751,66,2
83,10,0
473,37,1
101,47,2
391,20,3
334,35,3
640,20,1
400,43,2
554,10,2
123,21,2
553,43,2
121,34,0
375,4,3
389,6,2
573,59,3
596,17,0
149,51,3
740,34,1
604,80,2
764,61,2
543,55,0
75,15,3
408,11,1
236,35,1
44,43,1
714,35,0
128,35,3
767,50,1
395,11,1
463,40,1
404,54,3
607,8,1
641,42,3
27,67,2
713,41,2
235,3,2
14,12,1
329,19,2
684,34,0
306,65,0
475,39,0
527,8,2
501,34,0
716,43,1
529,31,3
107,34,3
592,56,2
217,17,0
735,20,2
72,37,2
633,13,3
347,44,0
804,11,2
764,28,3
413,1,3
167,12,0
763,35,0
785,45,0
690,13,3
333,42,0
597,16,2
112,9,0
652,66,1
558,43,3
782,25,2
799,63,3
441,35,3
316,19,1
624,42,1
224,34,0
284,67,0
619,21,1
230,35,0
790,20,0
623,3,1
145,17,0
25,58,2
265,51,3
429,20,2
206,19,3
628,66,0
365,22,1
720,7,1
388,1,1
801,28,3
723,34,0
419,9,3
309,40,0
756,10,0
444,40,1
156,8,2
769,60,3
315,61,0
14,9,1
166,15,2
607,20,1
689,20,2
144,3,1
236,55,0
92,23,0
62,34,0
397,44,3
596,51,0
336,16,2
100,26,1
538,54,3
514,13,2
795,3,1
362,40,1
263,41,1
663,59,1
112,13,0
486,31,2
474,34,1
299,35,1
118,8,3
69,58,2
720,9,2
645,63,3
528,13,3
411,58,0
212,78,3
757,9,1
34,1,1
132,52,1
163,54,3
518,1,2
591,16,1
320,75,3
29,60,3
763,16,0
806,72,3
575,12,3
783,47,3
11,5,0
778,30,1
787,34,1
33,19,0
113,12,3
528,41,3
403,3,1
539,21,0
332,79,2
497,35,3
748,55,0
246,34,3
98,55,2
758,25,3
514,47,2
327,51,0
134,21,3
525,19,1
39,72,3
11,25,0
656,26,2
376,47,0
654,58,0
721,25,2
738,16,3
595,12,3
353,70,3
555,63,2
760,60,0
53,61,1
195,58,2
452,25,2
328,16,2
295,16,1
261,90,1
624,35,1
553,50,2
182,13,3
361,34,2
504,21,1
392,19,1
27,13,3
308,72,0
557,5,2
437,9,3
775,8,2
159,20,1
62,2,1
663,34,0
562,37,1
408,56,1
716,13,1
688,31,3
146,9,1
240,43,2
206,34,3
714,20,1
163,37,2
416,34,3
60,80,3
220,57,0
394,15,3
4,28,0
803,31,2
95,13,1
457,54,2
613,31,0
301,31,2
525,53,1
528,61,3
680,12,3
432,24,2
628,29,1
442,91,3
294,9,2
393,7,0
768,50,2
556,20,2
712,16,3
741,12,0
294,6,3
783,31,3
223,20,2
498,42,3
224,10,0
378,6,2
461,43,2
243,14,1
324,2,3
535,7,0
80,16,0
293,41,3
603,22,3
773,3,3
67,73,2
289,3,2
769,73,0
372,67,2
240,19,2
37,31,2
548,13,3
386,39,2
317,62,3
181,31,2
90,77,0
140,53,1
232,13,3
780,63,2
24,62,0
386,12,3
764,42,3
374,23,0
268,55,3
407,56,0
498,25,3
143,17,0
203,6,3
492,3,2
206,3,3
242,37,2
423,65,0
660,30,2
629,3,2
212,3,1
342,39,3
589,16,0
748,34,0
138,3,2
503,19,3
694,20,2
92,9,0
586,12,1
62,81,0
4,23,0
375,43,2
362,13,1
184,53,3
259,34,2
477,27,0
137,34,3
92,47,0
432,20,2
537,36,3
303,13,3
787,31,0
75,17,3
40,17,2
527,13,3
116,17,3
260,31,2
527,25,3
420,13,1
97,43,1
393,37,0
781,47,1
21,23,3
299,42,0
234,16,0
174,61,3
184,40,3
192,13,3
232,40,3
184,62,3
571,31,2
640,55,1
449,37,2
215,13,1
267,43,3
61,63,3
655,2,1
114,20,2
619,12,1
85,43,1
732,53,3
20,11,0
115,3,2
586,18,0
158,3,2
541,35,2
500,21,2
503,17,3
752,42,0
229,9,0
443,56,0
326,25,2
462,14,2
739,16,3
361,55,3
639,39,3
199,16,3
77,16,3
575,44,3
214,17,0
227,35,3
750,50,1
720,54,1
133,63,1
58,22,3
803,35,3
438,20,3
261,52,1
740,16,0
727,21,3
60,50,3
482,10,2
157,22,1
190,61,2
344,72,3
55,78,3
344,23,2
547,20,2
709,21,1
446,8,3
73,3,1
135,25,2
256,1,1
90,13,0
515,3,1
151,68,3
401,22,3
541,4,2
193,13,3
518,53,3
600,16,0
180,3,3
328,34,3
285,16,1
751,35,0
219,31,0
404,28,3
492,55,3
509,50,3
276,31,3
735,42,3
172,35,3
262,5,2
594,55,0
419,35,3
334,28,3
264,40,1
689,11,3
239,27,1
342,3,2
56,35,0
650,17,2
127,35,3
664,31,2
339,12,2
472,39,1
714,11,1
129,16,2
285,27,0
687,34,3
520,16,0
587,79,1
612,44,0
144,19,1
511,21,0
762,28,3
738,20,3
88,55,1
570,59,3
477,41,0
103,13,1
80,25,0
460,16,0
10,53,0
359,61,2
766,73,1
748,9,0
85,27,1
212,13,1
749,45,2
602,17,2
193,19,3
361,3,2
160,21,1
700,9,2
350,16,0
716,10,1
402,10,0
581,47,2
5,34,3
570,34,3
327,16,0
191,17,0
726,43,2
334,43,3
304,23,0
181,80,3
379,35,3
258,35,3
93,53,3
768,16,2
449,46,3
521,23,1
479,35,3
201,20,3
645,60,3
596,56,0
550,14,0
206,9,3
736,31,2
776,3,1
416,47,3
450,32,3
807,28,1
560,53,0
438,13,3
656,3,3
510,16,3
71,55,2
603,9,3
643,35,1
318,37,1
511,5,0
439,55,1
345,1,1
630,34,3
456,4,2
349,42,1
53,37,1
363,39,2
115,12,2
164,20,3
43,43,3
246,9,3
69,35,2
776,9,0
549,58,2
34,16,1
342,47,3
329,10,3
263,37,1
148,29,2
298,67,0
294,28,3
300,68,1
731,9,2
49,25,2
669,31,3
546,56,2
127,20,2
362,58,1
70,25,2
277,12,3
493,61,1
2,11,2
359,55,3
49,28,2
764,41,3
764,35,3
425,35,2
165,13,1
666,47,0
628,34,0
380,21,0
116,35,2
746,3,3
631,34,2
642,42,1
253,22,3
49,50,2
331,35,3
30,35,0
305,34,1
418,3,3
224,20,1
162,29,1
532,26,2
330,39,0
510,36,3
261,13,1
611,56,3
802,21,0
798,20,0
310,1,1
454,20,2
360,61,0
620,48,1
121,37,0
451,31,3
132,36,1
204,40,1
310,27,1
319,34,3
447,25,1
794,29,2
573,25,3
42,35,1
736,53,2
734,35,1
668,40,3
537,76,3
630,3,2
616,53,0
22,23,3
172,14,2
648,13,3
658,9,3
781,30,1
362,43,1
321,35,0
340,47,0
