question,worker,answer
589,50,1
36,16,3
488,23,0
727,9,3
410,41,0
421,15,3
385,21,3
41,72,2
156,22,2
244,69,0
495,31,2
795,5,0
505,39,1
525,65,1
202,12,3
360,16,0
557,20,3
64,39,2
615,37,0
432,53,2
569,20,2
217,60,1
377,29,2
783,43,3
426,37,1
758,34,3
287,58,0
62,42,0
170,36,1
424,11,0
506,20,1
67,11,2
503,63,3
595,20,2
357,40,0
495,25,2
122,41,2
203,37,2
576,23,0
771,50,2
275,49,2
543,20,0
159,23,0
578,23,3
692,13,1
706,11,0
38,11,3
241,2,0
688,13,3
49,35,2
349,9,1
392,40,0
508,35,3
794,21,3
152,53,1
706,37,0
107,53,3
405,9,2
269,16,0
175,21,2
157,60,1
440,66,1
453,7,2
141,3,2
180,19,3
161,16,2
272,28,3
556,17,2
698,43,1
313,3,2
145,39,0
266,61,0
73,1,1
496,49,0
247,5,3
187,16,3
271,11,3
49,73,2
429,22,2
341,37,2
210,48,2
711,51,1
634,66,0
488,5,0
83,21,0
789,66,3
529,17,3
703,34,1
482,5,2
761,3,2
651,40,3
108,25,0
224,15,0
103,31,3
84,14,0
346,9,3
478,43,3
800,13,3
738,14,3
23,64,0
77,28,3
704,34,3
628,35,0
302,58,1
642,72,1
660,17,3
147,1,3
564,25,3
184,17,3
436,20,2
251,4,1
2,17,2
152,56,0
511,29,1
280,10,3
656,29,2
351,19,3
143,34,0
571,55,2
273,5,3
646,31,3
474,28,0
748,10,0
28,14,0
231,2,1
319,16,3
566,54,2
2,15,2
105,56,1
65,1,3
654,29,1
339,14,3
40,19,2
238,3,2
717,54,2
475,63,1
195,54,3
535,35,3
229,13,0
491,31,3
211,89,0
71,47,2
39,23,2
568,63,3
71,54,2
540,3,2
594,63,0
100,49,0
381,34,3
395,48,1
606,90,1
395,3,0
413,28,3
175,2,1
411,13,0
318,35,0
683,21,2
151,31,3
341,16,3
652,31,0
335,36,0
101,23,2
179,23,2
708,20,3
497,43,2
629,53,3
337,39,3
180,48,2
430,31,2
669,47,3
750,22,1
505,12,1
212,31,1
515,22,1
680,88,3
132,17,1
681,28,0
82,3,2
617,58,2
21,16,2
803,16,2
289,17,2
214,27,1
392,34,0
81,37,1
106,56,2
646,9,2
472,21,1
118,1,3
160,31,0
120,45,0
275,43,2
343,31,1
775,47,2
436,16,3
158,35,2
547,29,2
618,50,1
221,35,3
319,40,3
695,9,3
486,70,2
20,13,0
762,9,3
478,9,2
655,16,0
622,9,3
211,19,0
568,14,2
713,29,2
541,43,2
101,34,2
285,85,1
472,16,1
367,20,0
445,10,0
411,42,1
23,20,0
649,35,3
803,3,2
77,47,3
767,43,1
387,12,1
538,9,3
205,43,0
653,25,2
436,22,3
396,16,0
374,3,1
729,25,1
647,40,0
506,30,1
300,3,0
114,47,2
208,47,1
211,13,0
726,34,3
203,10,3
179,20,2
612,56,1
126,39,3
401,23,3
801,30,2
631,45,2
184,35,3
583,31,2
552,22,0
286,35,3
745,58,2
102,73,0
606,35,0
728,10,0
365,40,1
550,40,2
556,35,0
65,40,3
76,3,3
298,26,0
544,3,0
169,35,1
259,1,2
486,35,2
58,20,3
21,40,3
483,23,3
72,40,3
71,34,2
6,36,3
177,73,0
17,13,3
705,20,3
557,65,2
19,13,0
258,25,2
770,3,2
529,20,3
614,2,2
649,73,3
287,1,0
435,94,0
781,43,1
364,16,2
707,35,2
687,16,3
183,95,3
750,31,1
26,22,3
766,16,0
280,20,3
471,53,0
74,44,1
598,23,3
304,31,0
535,44,3
682,1,1
581,56,3
728,30,0
85,11,1
160,49,0
424,20,1
116,40,3
388,14,0
391,12,3
191,13,0
185,1,3
693,31,1
789,16,3
109,35,0
479,65,2
172,13,3
15,3,2
622,14,0
390,39,3
465,47,3
139,66,3
159,16,0
569,65,2
91,30,1
162,58,1
292,13,3
686,43,0
555,36,2
777,22,3
432,34,2
269,13,0
759,35,0
130,9,1
103,55,1
205,35,1
153,51,3
404,90,3
214,16,0
569,34,2
788,30,3
614,61,2
681,22,1
324,9,3
384,28,3
276,9,3
70,17,2
45,2,0
146,2,1
367,19,1
197,91,3
545,34,0
384,94,3
666,55,0
516,20,2
620,51,1
370,1,3
355,99,3
785,12,0
639,12,3
246,23,3
208,28,1
46,47,0
271,47,3
336,5,2
664,37,2
469,47,1
423,13,0
498,3,2
629,5,2
272,1,0
131,34,0
187,56,2
611,21,3
594,1,0
577,37,2
610,20,1
402,55,1
555,34,2
453,70,3
462,4,3
413,12,3
727,34,3
794,25,3
124,19,2
789,9,3
200,34,3
186,29,2
607,9,1
71,35,2
129,9,2
27,52,3
414,47,3
146,76,1
144,36,1
441,37,2
421,41,3
453,5,3
743,22,3
347,1,1
102,27,1
482,54,3
136,13,0
500,39,2
48,34,2
162,42,1
130,13,0
329,34,3
746,73,3
250,83,3
389,10,2
178,18,3
500,14,2
670,29,2
532,21,3
763,10,1
530,55,3
569,10,2
660,31,2
266,15,1
398,91,0
149,12,3
742,29,2
166,53,3
72,35,3
422,20,3
668,19,2
555,35,3
370,20,3
640,17,1
487,57,3
160,8,0
197,9,3
295,35,0
137,50,3
743,31,3
39,41,3
135,58,2
143,90,1
440,106,0
786,35,0
663,27,1
774,20,1
645,3,3
116,47,3
543,54,0
572,40,1
288,31,1
755,69,3
655,55,0
14,56,1
560,13,1
629,62,2
445,43,0
134,61,2
690,53,3
582,43,1
240,23,3
251,7,0
672,62,1
742,13,3
290,45,1
119,35,0
450,2,3
512,3,1
656,21,2
185,25,3
480,25,0
308,50,0
466,40,0
633,10,3
178,23,3
349,6,1
313,20,2
681,3,1
514,34,2
379,89,3
344,99,2
154,61,0
693,27,0
122,28,2
722,22,0
444,31,0
728,55,0
586,25,0
554,51,2
89,22,1
258,55,3
674,8,3
715,42,3
632,29,2
443,24,0
663,9,1
689,73,3
471,60,1
485,65,2
24,54,1
614,21,2
239,37,1
599,13,1
87,16,0
199,54,3
378,41,3
346,3,3
329,60,3
297,28,2
328,1,0
523,30,0
390,43,2
242,43,3
502,19,2
148,1,2
698,28,1
383,48,0
71,13,2
167,37,0
494,6,3
82,20,2
443,47,0
637,19,1
647,25,0
171,57,2
697,6,2
213,15,1
71,66,2
174,60,3
158,13,3
135,31,2
543,7,0
739,53,2
76,13,3
126,22,2
218,40,2
574,43,0
249,15,1
268,27,2
680,53,3
277,34,3
310,13,0
280,13,3
125,30,0
471,58,0
438,54,3
285,63,1
411,10,0
575,16,3
31,9,3
119,32,1
582,51,1
566,43,3
664,65,2
443,55,1
679,19,1
86,12,0
660,62,3
5,31,2
790,21,0
11,55,0
496,43,1
772,8,1
185,20,2
143,13,0
761,16,2
364,20,3
296,10,1
115,20,2
352,31,0
291,6,3
542,19,2
680,40,3
122,47,2
523,23,0
429,43,2
262,43,2
121,10,0
392,47,1
155,4,3
194,60,0
243,9,1
772,34,1
147,3,3
602,49,2
496,35,0
33,11,1
415,31,3
399,27,0
641,21,3
561,2,0
439,41,1
494,20,2
376,5,0
109,44,0
110,45,3
565,28,3
164,58,2
573,11,3
579,51,2
581,1,2
192,55,3
526,25,0
754,47,0
490,43,3
123,31,2
104,56,2
573,16,2
328,23,3
459,12,2
530,13,3
741,16,0
600,41,1
34,53,0
246,3,3
186,4,3
661,45,0
227,25,2
188,9,0
600,4,1
783,42,3
364,22,3
510,15,3
459,23,2
171,16,2
78,1,3
148,51,2
683,6,3
39,8,2
93,12,2
1,3,3
143,31,0
501,13,0
275,3,1
639,3,3
737,54,1
428,72,1
235,12,2
625,31,2
724,34,2
183,33,3
107,41,3
40,10,2
17,17,3
454,13,3
232,51,3
545,41,1
3,19,1
786,34,0
