question,worker,answer
11,A1AVJRFM6L0RN8,0
11,ADAGUJNWMEPT6,0
11,A1LY3NJTYW9TFF,0
11,A14WWG6NKBDWGP,0
11,A1VYRD3HO2WDUN,0
11,A1XUURRBT9RYFW,0
11,A1M0SEWUJYX9K0,0
11,A2KBTYNGUFRB9N,0
11,A3POYFULMTNW1H,2
11,ARQ4J4TLTPBNC,40
12,A1AVJRFM6L0RN8,25
12,ADAGUJNWMEPT6,0
12,A1LY3NJTYW9TFF,0
12,A14WWG6NKBDWGP,0
12,A1VYRD3HO2WDUN,0
12,A1XUURRBT9RYFW,0
12,A1M0SEWUJYX9K0,0
12,A2KBTYNGUFRB9N,0
12,A3POYFULMTNW1H,0
12,ARQ4J4TLTPBNC,0
13,A1AVJRFM6L0RN8,0
13,ADAGUJNWMEPT6,0
13,A1LY3NJTYW9TFF,0
13,A14WWG6NKBDWGP,0
13,A1VYRD3HO2WDUN,0
13,A1XUURRBT9RYFW,0
13,A1M0SEWUJYX9K0,0
13,A2KBTYNGUFRB9N,0
13,A3POYFULMTNW1H,0
13,ARQ4J4TLTPBNC,0
14,A1AVJRFM6L0RN8,0
14,ADAGUJNWMEPT6,0
14,A1LY3NJTYW9TFF,0
14,A14WWG6NKBDWGP,0
14,A1VYRD3HO2WDUN,0
14,A1XUURRBT9RYFW,0
14,A1M0SEWUJYX9K0,0
14,A2KBTYNGUFRB9N,0
14,A3POYFULMTNW1H,0
14,ARQ4J4TLTPBNC,0
15,A1AVJRFM6L0RN8,0
15,ADAGUJNWMEPT6,0
15,A1LY3NJTYW9TFF,0
15,A14WWG6NKBDWGP,0
15,A1VYRD3HO2WDUN,0
15,A1XUURRBT9RYFW,0
15,A1M0SEWUJYX9K0,0
15,A2KBTYNGUFRB9N,0
15,A3POYFULMTNW1H,0
15,ARQ4J4TLTPBNC,0
16,A1AVJRFM6L0RN8,80
16,ADAGUJNWMEPT6,15
16,A1LY3NJTYW9TFF,0
16,A14WWG6NKBDWGP,60
16,A1VYRD3HO2WDUN,50
16,A1XUURRBT9RYFW,10
16,A1M0SEWUJYX9K0,90
16,A2KBTYNGUFRB9N,85
16,A3POYFULMTNW1H,90
16,ARQ4J4TLTPBNC,0
17,A1AVJRFM6L0RN8,0
17,ADAGUJNWMEPT6,5
17,A1LY3NJTYW9TFF,0
17,A14WWG6NKBDWGP,0
17,A1VYRD3HO2WDUN,0
17,A1XUURRBT9RYFW,0
17,A1M0SEWUJYX9K0,0
17,A2KBTYNGUFRB9N,0
17,A3POYFULMTNW1H,0
17,ARQ4J4TLTPBNC,0
18,A1AVJRFM6L0RN8,0
18,ADAGUJNWMEPT6,5
18,A1LY3NJTYW9TFF,10
18,A14WWG6NKBDWGP,0
18,A1VYRD3HO2WDUN,0
18,A1XUURRBT9RYFW,0
18,A1M0SEWUJYX9K0,15
18,A2KBTYNGUFRB9N,60
18,A3POYFULMTNW1H,0
18,ARQ4J4TLTPBNC,0
19,A39APWH62XBLR9,0
19,A1XUURRBT9RYFW,0
19,A3EKIOVCNYJ9BJ,0
19,A3TDUHEBFJ53NM,0
19,AHFO0JTF5WO8J,0
19,A2OY54JKHARPKS,0
19,A1XUMT8PKEPRR1,100
19,A15L6WGIK3VU7N,0
19,A3POYFULMTNW1H,0
19,ARQ4J4TLTPBNC,0
20,A39APWH62XBLR9,50
20,A1XUURRBT9RYFW,0
20,A3EKIOVCNYJ9BJ,0
20,A3TDUHEBFJ53NM,0
20,AHFO0JTF5WO8J,0
20,A2OY54JKHARPKS,2
20,A1XUMT8PKEPRR1,20
20,A15L6WGIK3VU7N,25
20,A3POYFULMTNW1H,80
20,ARQ4J4TLTPBNC,100
21,A39APWH62XBLR9,0
21,A1XUURRBT9RYFW,0
21,A3EKIOVCNYJ9BJ,0
21,A3TDUHEBFJ53NM,0
21,AHFO0JTF5WO8J,0
21,A2OY54JKHARPKS,0
21,A1XUMT8PKEPRR1,0
21,A15L6WGIK3VU7N,0
21,A3POYFULMTNW1H,0
21,ARQ4J4TLTPBNC,0
22,A39APWH62XBLR9,0
22,A1XUURRBT9RYFW,0
22,A3EKIOVCNYJ9BJ,0
22,A3TDUHEBFJ53NM,0
22,AHFO0JTF5WO8J,0
22,A2OY54JKHARPKS,0
22,A1XUMT8PKEPRR1,0
22,A15L6WGIK3VU7N,0
22,A3POYFULMTNW1H,0
22,ARQ4J4TLTPBNC,0
23,A39APWH62XBLR9,50
23,A1XUURRBT9RYFW,0
23,A3EKIOVCNYJ9BJ,20
23,A3TDUHEBFJ53NM,0
23,AHFO0JTF5WO8J,40
23,A2OY54JKHARPKS,0
23,A1XUMT8PKEPRR1,20
23,A15L6WGIK3VU7N,5
23,A3POYFULMTNW1H,0
23,ARQ4J4TLTPBNC,0
24,A39APWH62XBLR9,0
24,A1XUURRBT9RYFW,0
24,A3EKIOVCNYJ9BJ,0
24,A3TDUHEBFJ53NM,0
24,AHFO0JTF5WO8J,0
24,A2OY54JKHARPKS,0
24,A1XUMT8PKEPRR1,0
24,A15L6WGIK3VU7N,0
24,A3POYFULMTNW1H,50
24,ARQ4J4TLTPBNC,0
25,A39APWH62XBLR9,100
25,A1XUURRBT9RYFW,10
25,A3EKIOVCNYJ9BJ,10
25,A3TDUHEBFJ53NM,50
25,AHFO0JTF5WO8J,60
25,A2OY54JKHARPKS,15
25,A1XUMT8PKEPRR1,80
25,A15L6WGIK3VU7N,0
25,A3POYFULMTNW1H,99
25,ARQ4J4TLTPBNC,100
26,A39APWH62XBLR9,30
26,A1XUURRBT9RYFW,0
26,A3EKIOVCNYJ9BJ,0
26,A3TDUHEBFJ53NM,0
26,AHFO0JTF5WO8J,0
26,A2OY54JKHARPKS,0
26,A1XUMT8PKEPRR1,0
26,A15L6WGIK3VU7N,30
26,A3POYFULMTNW1H,0
26,ARQ4J4TLTPBNC,0
27,A39APWH62XBLR9,0
27,A1XUURRBT9RYFW,0
27,A3EKIOVCNYJ9BJ,0
27,A3TDUHEBFJ53NM,0
27,AHFO0JTF5WO8J,0
27,A2OY54JKHARPKS,0
27,A1XUMT8PKEPRR1,0
27,A15L6WGIK3VU7N,0
27,A3POYFULMTNW1H,0
27,ARQ4J4TLTPBNC,0
28,A39APWH62XBLR9,0
28,A1XUURRBT9RYFW,0
28,A3EKIOVCNYJ9BJ,55
28,A3TDUHEBFJ53NM,0
28,AHFO0JTF5WO8J,0
28,A2OY54JKHARPKS,15
28,A1XUMT8PKEPRR1,70
28,A15L6WGIK3VU7N,30
28,A3POYFULMTNW1H,50
28,ARQ4J4TLTPBNC,100
29,A39APWH62XBLR9,0
29,A1XUURRBT9RYFW,0
29,A3EKIOVCNYJ9BJ,0
29,A3TDUHEBFJ53NM,0
29,AHFO0JTF5WO8J,0
29,A2OY54JKHARPKS,0
29,A1XUMT8PKEPRR1,20
29,A15L6WGIK3VU7N,0
29,A3POYFULMTNW1H,0
29,ARQ4J4TLTPBNC,0
30,A39APWH62XBLR9,0
30,A1XUURRBT9RYFW,0
30,A3EKIOVCNYJ9BJ,0
30,A3TDUHEBFJ53NM,0
30,AHFO0JTF5WO8J,0
30,A2OY54JKHARPKS,0
30,A1XUMT8PKEPRR1,0
30,A15L6WGIK3VU7N,0
30,A3POYFULMTNW1H,0
30,ARQ4J4TLTPBNC,0
31,A39APWH62XBLR9,100
31,A1XUURRBT9RYFW,100
31,A3EKIOVCNYJ9BJ,66
31,A3TDUHEBFJ53NM,50
31,AHFO0JTF5WO8J,90
31,A2OY54JKHARPKS,25
31,A1XUMT8PKEPRR1,70
31,A15L6WGIK3VU7N,60
31,A3POYFULMTNW1H,99
31,ARQ4J4TLTPBNC,100
32,A39APWH62XBLR9,0
32,A1XUURRBT9RYFW,0
32,A3EKIOVCNYJ9BJ,0
32,A3TDUHEBFJ53NM,0
32,AHFO0JTF5WO8J,0
32,A2OY54JKHARPKS,0
32,A1XUMT8PKEPRR1,0
32,A15L6WGIK3VU7N,0
32,A3POYFULMTNW1H,0
32,ARQ4J4TLTPBNC,0
33,A39APWH62XBLR9,100
33,A1XUURRBT9RYFW,50
33,A3EKIOVCNYJ9BJ,80
33,A3TDUHEBFJ53NM,20
33,AHFO0JTF5WO8J,90
33,A2OY54JKHARPKS,30
33,A1XUMT8PKEPRR1,90
33,A15L6WGIK3VU7N,5
33,A3POYFULMTNW1H,99
33,ARQ4J4TLTPBNC,100
34,A39APWH62XBLR9,0
34,A1XUURRBT9RYFW,5
34,A3EKIOVCNYJ9BJ,30
34,A3TDUHEBFJ53NM,0
34,AHFO0JTF5WO8J,40
34,A2OY54JKHARPKS,0
34,A1XUMT8PKEPRR1,20
34,A15L6WGIK3VU7N,9
34,A3POYFULMTNW1H,0
34,ARQ4J4TLTPBNC,100
35,A39APWH62XBLR9,0
35,A1XUURRBT9RYFW,0
35,A3EKIOVCNYJ9BJ,0
35,A3TDUHEBFJ53NM,0
35,AHFO0JTF5WO8J,0
35,A2OY54JKHARPKS,0
35,A1XUMT8PKEPRR1,10
35,A15L6WGIK3VU7N,10
35,A3POYFULMTNW1H,0
35,ARQ4J4TLTPBNC,100
36,A39APWH62XBLR9,0
36,A1XUURRBT9RYFW,0
36,A3EKIOVCNYJ9BJ,0
36,A3TDUHEBFJ53NM,0
36,AHFO0JTF5WO8J,0
36,A2OY54JKHARPKS,0
36,A1XUMT8PKEPRR1,0
36,A15L6WGIK3VU7N,0
36,A3POYFULMTNW1H,0
36,ARQ4J4TLTPBNC,0
37,A39APWH62XBLR9,0
37,A1XUURRBT9RYFW,0
37,A3EKIOVCNYJ9BJ,10
37,A3TDUHEBFJ53NM,10
37,AHFO0JTF5WO8J,0
37,A2OY54JKHARPKS,0
37,A1XUMT8PKEPRR1,70
37,A15L6WGIK3VU7N,0
37,A3POYFULMTNW1H,0
37,ARQ4J4TLTPBNC,0
38,A39APWH62XBLR9,0
38,A1XUURRBT9RYFW,0
38,A3EKIOVCNYJ9BJ,0
38,A3TDUHEBFJ53NM,0
38,AHFO0JTF5WO8J,0
38,A2OY54JKHARPKS,0
38,A1XUMT8PKEPRR1,50
38,A15L6WGIK3VU7N,0
38,A3POYFULMTNW1H,0
38,ARQ4J4TLTPBNC,0
39,A3MZF0DGGS6VEY,0
39,A1P7VNMICQDNJY,0
39,A1A38NLITTAW6C,0
39,ARPJ3NYNHTA31,0
39,A3HA3UOKO2HTOK,0
39,A389Z7A60D4L8I,0
39,A3BD4NONKGONRM,0
39,A15L6WGIK3VU7N,0
39,ARQ4J4TLTPBNC,0
39,A2HNP1YL1IBFMU,0
40,A3MZF0DGGS6VEY,0
40,A1P7VNMICQDNJY,100
40,A1A38NLITTAW6C,99
40,ARPJ3NYNHTA31,100
40,A3HA3UOKO2HTOK,100
40,A389Z7A60D4L8I,70
40,A3BD4NONKGONRM,100
40,A15L6WGIK3VU7N,50
40,ARQ4J4TLTPBNC,100
40,A2HNP1YL1IBFMU,60
41,A3MZF0DGGS6VEY,0
41,A1P7VNMICQDNJY,0
41,A1A38NLITTAW6C,3
41,ARPJ3NYNHTA31,0
41,A3HA3UOKO2HTOK,0
41,A389Z7A60D4L8I,0
41,A3BD4NONKGONRM,0
41,A15L6WGIK3VU7N,0
41,ARQ4J4TLTPBNC,0
41,A2HNP1YL1IBFMU,0
42,A3MZF0DGGS6VEY,0
42,A1P7VNMICQDNJY,0
42,A1A38NLITTAW6C,0
42,ARPJ3NYNHTA31,0
42,A3HA3UOKO2HTOK,0
42,A389Z7A60D4L8I,0
42,A3BD4NONKGONRM,0
42,A15L6WGIK3VU7N,0
42,ARQ4J4TLTPBNC,0
42,A2HNP1YL1IBFMU,10
43,A3MZF0DGGS6VEY,99
43,A1P7VNMICQDNJY,0
43,A1A38NLITTAW6C,4
43,ARPJ3NYNHTA31,0
43,A3HA3UOKO2HTOK,0
43,A389Z7A60D4L8I,0
43,A3BD4NONKGONRM,0
43,A15L6WGIK3VU7N,0
43,ARQ4J4TLTPBNC,0
43,A2HNP1YL1IBFMU,0
44,A3MZF0DGGS6VEY,0
44,A1P7VNMICQDNJY,0
44,A1A38NLITTAW6C,99
44,ARPJ3NYNHTA31,0
44,A3HA3UOKO2HTOK,70
44,A389Z7A60D4L8I,10
44,A3BD4NONKGONRM,100
44,A15L6WGIK3VU7N,0
44,ARQ4J4TLTPBNC,0
44,A2HNP1YL1IBFMU,0
45,A3MZF0DGGS6VEY,0
45,A1P7VNMICQDNJY,0
45,A1A38NLITTAW6C,0
45,ARPJ3NYNHTA31,0
45,A3HA3UOKO2HTOK,0
45,A389Z7A60D4L8I,20
45,A3BD4NONKGONRM,0
45,A15L6WGIK3VU7N,0
45,ARQ4J4TLTPBNC,0
45,A2HNP1YL1IBFMU,0
46,A3MZF0DGGS6VEY,0
46,A1P7VNMICQDNJY,30
46,A1A38NLITTAW6C,9
46,ARPJ3NYNHTA31,50
46,A3HA3UOKO2HTOK,40
46,A389Z7A60D4L8I,0
46,A3BD4NONKGONRM,0
46,A15L6WGIK3VU7N,30
46,ARQ4J4TLTPBNC,100
46,A2HNP1YL1IBFMU,90
47,A3MZF0DGGS6VEY,0
47,A1P7VNMICQDNJY,0
47,A1A38NLITTAW6C,70
47,ARPJ3NYNHTA31,0
47,A3HA3UOKO2HTOK,0
47,A389Z7A60D4L8I,0
47,A3BD4NONKGONRM,0
47,A15L6WGIK3VU7N,0
47,ARQ4J4TLTPBNC,0
47,A2HNP1YL1IBFMU,0
48,A3MZF0DGGS6VEY,10
48,A1P7VNMICQDNJY,100
48,A1A38NLITTAW6C,87
48,ARPJ3NYNHTA31,0
48,A3HA3UOKO2HTOK,50
48,A389Z7A60D4L8I,80
48,A3BD4NONKGONRM,0
48,A15L6WGIK3VU7N,5
48,ARQ4J4TLTPBNC,100
48,A2HNP1YL1IBFMU,100
49,A3MZF0DGGS6VEY,0
49,A1P7VNMICQDNJY,100
49,A1A38NLITTAW6C,0
49,ARPJ3NYNHTA31,0
49,A3HA3UOKO2HTOK,0
49,A389Z7A60D4L8I,0
49,A3BD4NONKGONRM,0
49,A15L6WGIK3VU7N,0
49,ARQ4J4TLTPBNC,0
49,A2HNP1YL1IBFMU,0
50,A3MZF0DGGS6VEY,0
50,A1P7VNMICQDNJY,15
50,A1A38NLITTAW6C,90
50,ARPJ3NYNHTA31,25
50,A3HA3UOKO2HTOK,50
50,A389Z7A60D4L8I,0
50,A3BD4NONKGONRM,0
50,A15L6WGIK3VU7N,0
50,ARQ4J4TLTPBNC,0
50,A2HNP1YL1IBFMU,80
51,A3MZF0DGGS6VEY,0
51,A1P7VNMICQDNJY,100
51,A1A38NLITTAW6C,0
51,ARPJ3NYNHTA31,100
51,A3HA3UOKO2HTOK,70
51,A389Z7A60D4L8I,30
51,A3BD4NONKGONRM,100
51,A15L6WGIK3VU7N,20
51,ARQ4J4TLTPBNC,0
51,A2HNP1YL1IBFMU,100
52,A3MZF0DGGS6VEY,0
52,A1P7VNMICQDNJY,0
52,A1A38NLITTAW6C,56
52,ARPJ3NYNHTA31,0
52,A3HA3UOKO2HTOK,0
52,A389Z7A60D4L8I,0
52,A3BD4NONKGONRM,0
52,A15L6WGIK3VU7N,0
52,ARQ4J4TLTPBNC,0
52,A2HNP1YL1IBFMU,0
53,A3MZF0DGGS6VEY,0
53,A1P7VNMICQDNJY,0
53,A1A38NLITTAW6C,10
53,ARPJ3NYNHTA31,0
53,A3HA3UOKO2HTOK,20
53,A389Z7A60D4L8I,0
53,A3BD4NONKGONRM,0
53,A15L6WGIK3VU7N,0
53,ARQ4J4TLTPBNC,0
53,A2HNP1YL1IBFMU,0
54,A3MZF0DGGS6VEY,0
54,A1P7VNMICQDNJY,0
54,A1A38NLITTAW6C,0
54,ARPJ3NYNHTA31,0
54,A3HA3UOKO2HTOK,0
54,A389Z7A60D4L8I,0
54,A3BD4NONKGONRM,0
54,A15L6WGIK3VU7N,0
54,ARQ4J4TLTPBNC,0
54,A2HNP1YL1IBFMU,0
55,A3MZF0DGGS6VEY,0
55,A1P7VNMICQDNJY,100
55,A1A38NLITTAW6C,25
55,ARPJ3NYNHTA31,0
55,A3HA3UOKO2HTOK,0
55,A389Z7A60D4L8I,0
55,A3BD4NONKGONRM,0
55,A15L6WGIK3VU7N,0
55,ARQ4J4TLTPBNC,0
55,A2HNP1YL1IBFMU,0
56,A3MZF0DGGS6VEY,0
56,A1P7VNMICQDNJY,100
56,A1A38NLITTAW6C,5
56,ARPJ3NYNHTA31,0
56,A3HA3UOKO2HTOK,30
56,A389Z7A60D4L8I,0
56,A3BD4NONKGONRM,0
56,A15L6WGIK3VU7N,5
56,ARQ4J4TLTPBNC,0
56,A2HNP1YL1IBFMU,100
57,A3MZF0DGGS6VEY,0
57,A1P7VNMICQDNJY,0
57,A1A38NLITTAW6C,0
57,ARPJ3NYNHTA31,0
57,A3HA3UOKO2HTOK,0
57,A389Z7A60D4L8I,0
57,A3BD4NONKGONRM,0
57,A15L6WGIK3VU7N,0
57,ARQ4J4TLTPBNC,0
57,A2HNP1YL1IBFMU,0
58,A3MZF0DGGS6VEY,10
58,A1P7VNMICQDNJY,0
58,A1A38NLITTAW6C,80
58,ARPJ3NYNHTA31,0
58,A3HA3UOKO2HTOK,0
58,A389Z7A60D4L8I,0
58,A3BD4NONKGONRM,100
58,A15L6WGIK3VU7N,0
58,ARQ4J4TLTPBNC,0
58,A2HNP1YL1IBFMU,50
59,A18WNE09USHJSG,0
59,AHFO0JTF5WO8J,0
59,ALHOGP0VKKGM3,32
59,AMJY7CKRBEI2A,0
59,A2LRADB3KFT2AO,0
59,A15L6WGIK3VU7N,0
59,A8ERQT8X2HQPK,0
59,ARQ4J4TLTPBNC,0
59,A1DCEOFAUIDY58,0
59,AZ209ZYWRSIUG,0
60,A18WNE09USHJSG,20
60,AHFO0JTF5WO8J,60
60,ALHOGP0VKKGM3,0
60,AMJY7CKRBEI2A,75
60,A2LRADB3KFT2AO,50
60,A15L6WGIK3VU7N,0
60,A8ERQT8X2HQPK,10
60,ARQ4J4TLTPBNC,100
60,A1DCEOFAUIDY58,40
60,AZ209ZYWRSIUG,0
61,A18WNE09USHJSG,75
61,AHFO0JTF5WO8J,60
61,ALHOGP0VKKGM3,46
61,AMJY7CKRBEI2A,75
61,A2LRADB3KFT2AO,0
61,A15L6WGIK3VU7N,10
61,A8ERQT8X2HQPK,25
61,ARQ4J4TLTPBNC,100
61,A1DCEOFAUIDY58,90
61,AZ209ZYWRSIUG,80
62,A18WNE09USHJSG,0
62,AHFO0JTF5WO8J,0
62,ALHOGP0VKKGM3,0
62,AMJY7CKRBEI2A,0
62,A2LRADB3KFT2AO,0
62,A15L6WGIK3VU7N,0
62,A8ERQT8X2HQPK,0
62,ARQ4J4TLTPBNC,0
62,A1DCEOFAUIDY58,0
62,AZ209ZYWRSIUG,0
63,A18WNE09USHJSG,60
63,AHFO0JTF5WO8J,0
63,ALHOGP0VKKGM3,15
63,AMJY7CKRBEI2A,20
63,A2LRADB3KFT2AO,20
63,A15L6WGIK3VU7N,5
63,A8ERQT8X2HQPK,0
63,ARQ4J4TLTPBNC,0
63,A1DCEOFAUIDY58,20
63,AZ209ZYWRSIUG,80
64,A18WNE09USHJSG,0
64,AHFO0JTF5WO8J,0
64,ALHOGP0VKKGM3,100
64,AMJY7CKRBEI2A,0
64,A2LRADB3KFT2AO,0
64,A15L6WGIK3VU7N,0
64,A8ERQT8X2HQPK,0
64,ARQ4J4TLTPBNC,0
64,A1DCEOFAUIDY58,0
64,AZ209ZYWRSIUG,0
65,A18WNE09USHJSG,0
65,AHFO0JTF5WO8J,0
65,ALHOGP0VKKGM3,2
65,AMJY7CKRBEI2A,0
65,A2LRADB3KFT2AO,0
65,A15L6WGIK3VU7N,0
65,A8ERQT8X2HQPK,0
65,ARQ4J4TLTPBNC,0
65,A1DCEOFAUIDY58,0
65,AZ209ZYWRSIUG,0
66,A18WNE09USHJSG,20
66,AHFO0JTF5WO8J,0
66,ALHOGP0VKKGM3,64
66,AMJY7CKRBEI2A,0
66,A2LRADB3KFT2AO,0
66,A15L6WGIK3VU7N,0
66,A8ERQT8X2HQPK,0
66,ARQ4J4TLTPBNC,0
66,A1DCEOFAUIDY58,0
66,AZ209ZYWRSIUG,0
67,A18WNE09USHJSG,50
67,AHFO0JTF5WO8J,0
67,ALHOGP0VKKGM3,5
67,AMJY7CKRBEI2A,0
67,A2LRADB3KFT2AO,0
67,A15L6WGIK3VU7N,0
67,A8ERQT8X2HQPK,0
67,ARQ4J4TLTPBNC,0
67,A1DCEOFAUIDY58,0
67,AZ209ZYWRSIUG,0
68,A18WNE09USHJSG,0
68,AHFO0JTF5WO8J,0
68,ALHOGP0VKKGM3,46
68,AMJY7CKRBEI2A,0
68,A2LRADB3KFT2AO,0
68,A15L6WGIK3VU7N,0
68,A8ERQT8X2HQPK,0
68,ARQ4J4TLTPBNC,0
68,A1DCEOFAUIDY58,0
68,AZ209ZYWRSIUG,0
69,A18WNE09USHJSG,0
69,AHFO0JTF5WO8J,0
69,ALHOGP0VKKGM3,86
69,AMJY7CKRBEI2A,0
69,A2LRADB3KFT2AO,0
69,A15L6WGIK3VU7N,0
69,A8ERQT8X2HQPK,0
69,ARQ4J4TLTPBNC,0
69,A1DCEOFAUIDY58,0
69,AZ209ZYWRSIUG,0
70,A18WNE09USHJSG,0
70,AHFO0JTF5WO8J,0
70,ALHOGP0VKKGM3,60
70,AMJY7CKRBEI2A,0
70,A2LRADB3KFT2AO,0
70,A15L6WGIK3VU7N,0
70,A8ERQT8X2HQPK,0
70,ARQ4J4TLTPBNC,0
70,A1DCEOFAUIDY58,0
70,AZ209ZYWRSIUG,0
71,A18WNE09USHJSG,15
71,AHFO0JTF5WO8J,0
71,ALHOGP0VKKGM3,45
71,AMJY7CKRBEI2A,10
71,A2LRADB3KFT2AO,15
71,A15L6WGIK3VU7N,0
71,A8ERQT8X2HQPK,0
71,ARQ4J4TLTPBNC,0
71,A1DCEOFAUIDY58,0
71,AZ209ZYWRSIUG,0
72,A18WNE09USHJSG,60
72,AHFO0JTF5WO8J,0
72,ALHOGP0VKKGM3,0
72,AMJY7CKRBEI2A,20
72,A2LRADB3KFT2AO,25
72,A15L6WGIK3VU7N,0
72,A8ERQT8X2HQPK,0
72,ARQ4J4TLTPBNC,0
72,A1DCEOFAUIDY58,20
72,AZ209ZYWRSIUG,20
73,A18WNE09USHJSG,25
73,AHFO0JTF5WO8J,70
73,ALHOGP0VKKGM3,15
73,AMJY7CKRBEI2A,0
73,A2LRADB3KFT2AO,8
73,A15L6WGIK3VU7N,0
73,A8ERQT8X2HQPK,0
73,ARQ4J4TLTPBNC,0
73,A1DCEOFAUIDY58,0
73,AZ209ZYWRSIUG,0
74,A18WNE09USHJSG,75
74,AHFO0JTF5WO8J,80
74,ALHOGP0VKKGM3,13
74,AMJY7CKRBEI2A,20
74,A2LRADB3KFT2AO,30
74,A15L6WGIK3VU7N,0
74,A8ERQT8X2HQPK,0
74,ARQ4J4TLTPBNC,00
74,A1DCEOFAUIDY58,50
74,AZ209ZYWRSIUG,0
75,A18WNE09USHJSG,0
75,AHFO0JTF5WO8J,0
75,ALHOGP0VKKGM3,3
75,AMJY7CKRBEI2A,0
75,A2LRADB3KFT2AO,20
75,A15L6WGIK3VU7N,0
75,A8ERQT8X2HQPK,0
75,ARQ4J4TLTPBNC,0
75,A1DCEOFAUIDY58,0
75,AZ209ZYWRSIUG,0
76,A18WNE09USHJSG,0
76,AHFO0JTF5WO8J,0
76,ALHOGP0VKKGM3,1
76,AMJY7CKRBEI2A,0
76,A2LRADB3KFT2AO,0
76,A15L6WGIK3VU7N,0
76,A8ERQT8X2HQPK,0
76,ARQ4J4TLTPBNC,0
76,A1DCEOFAUIDY58,10
76,AZ209ZYWRSIUG,0
77,A18WNE09USHJSG,25
77,AHFO0JTF5WO8J,0
77,ALHOGP0VKKGM3,15
77,AMJY7CKRBEI2A,20
77,A2LRADB3KFT2AO,15
77,A15L6WGIK3VU7N,0
77,A8ERQT8X2HQPK,0
77,ARQ4J4TLTPBNC,0
77,A1DCEOFAUIDY58,0
