49	2
49	2
49	2
49	2
49	2
50	1
50	1
50	1
50	1
50	1
50	1
50	1
50	1
50	1
50	1
51	2
51	2
51	2
51	2
51	2
51	2
51	2
51	2
51	2
51	2
52	2
52	2
52	2
52	2
52	2
52	2
52	2
52	2
52	2
52	2
53	1
53	1
53	1
53	1
53	1
53	1
53	1
53	1
53	1
53	1
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
54	0
55	2
55	2
55	2
55	2
55	2
55	2
55	2
55	2
55	2
55	2
56	1
56	1
56	1
56	1
56	1
56	1
56	1
56	1
56	1
56	1
57	3
57	3
57	3
57	3
57	3
57	3
57	3
57	3
57	3
57	3
58	3
58	3
58	3
58	3
58	3
58	3
58	3
58	3
58	3
58	3
59	1
59	1
59	1
59	1
59	1
59	1
59	1
59	1
59	1
59	1
60	2
60	2
60	2
60	2
60	2
60	2
60	2
60	2
60	2
60	2
61	3
61	3
61	3
61	3
61	3
61	3
61	3
61	3
61	3
61	3
62	0
62	0
62	0
62	0
62	0
62	0
62	0
62	0
62	0
62	0
63	1
63	1
63	1
63	1
63	1
63	1
63	1
63	1
63	1
63	1
64	2
64	2
64	2
64	2
64	2
64	2
64	2
64	2
64	2
64	2
65	3
65	3
65	3
65	3
65	3
65	3
65	3
65	3
65	3
65	3
66	3
66	3
66	3
66	3
66	3
66	3
66	3
66	3
66	3
66	3
67	2
67	2
67	2
67	2
67	2
67	2
67	2
67	2
67	2
67	2
68	0
68	0
68	0
68	0
68	0
68	0
68	0
68	0
68	0
68	0
69	2
69	2
69	2
69	2
69	2
69	2
69	2
69	2
69	2
69	2
70	2
70	2
70	2
70	2
70	2
70	2
70	2
70	2
70	2
70	2
71	2
71	2
71	2
71	2
71	2
71	2
71	2
71	2
71	2
71	2
72	3
72	3
72	3
72	3
72	3
72	3
72	3
72	3
72	3
72	3
73	1
73	1
73	1
73	1
73	1
73	1
73	1
73	1
73	1
73	1
74	1
74	1
74	1
74	1
74	1
74	1
74	1
74	1
74	1
74	1
75	3
75	3
75	3
75	3
75	3
75	3
75	3
75	3
75	3
75	3
76	3
76	3
76	3
76	3
76	3
76	3
76	3
76	3
76	3
76	3
77	3
77	3
77	3
77	3
77	3
77	3
77	3
77	3
77	3
77	3
78	3
78	3
78	3
78	3
78	3
78	3
78	3
78	3
78	3
78	3
79	2
79	2
79	2
79	2
79	2
79	2
79	2
79	2
79	2
79	2
80	1
80	1
80	1
80	1
80	1
80	1
80	1
80	1
80	1
80	1
81	1
81	1
81	1
81	1
81	1
81	1
81	1
81	1
81	1
81	1
82	2
82	2
82	2
82	2
82	2
82	2
82	2
82	2
82	2
82	2
83	0
83	0
83	0
83	0
83	0
83	0
83	0
83	0
83	0
83	0
84	0
84	0
84	0
84	0
84	0
84	0
84	0
84	0
84	0
84	0
85	1
85	1
85	1
85	1
85	1
85	1
85	1
85	1
85	1
85	1
86	0
86	0
86	0
86	0
86	0
86	0
86	0
86	0
86	0
86	0
87	1
87	1
87	1
87	1
87	1
87	1
87	1
87	1
87	1
87	1
88	1
88	1
88	1
88	1
88	1
88	1
88	1
88	1
88	1
88	1
89	0
89	0
89	0
89	0
89	0
89	0
89	0
89	0
89	0
89	0
90	1
90	1
90	1
90	1
90	1
90	1
90	1
90	1
90	1
90	1
91	1
91	1
91	1
91	1
91	1
91	1
91	1
91	1
91	1
91	1
92	0
92	0
92	0
92	0
92	0
92	0
92	0
92	0
92	0
92	0
93	2
93	2
93	2
93	2
93	2
93	2
93	2
93	2
93	2
93	2
94	3
94	3
94	3
94	3
94	3
94	3
94	3
94	3
94	3
94	3
95	1
95	1
95	1
95	1
95	1
95	1
95	1
95	1
95	1
95	1
96	2
96	2
96	2
96	2
96	2
96	2
96	2
96	2
96	2
96	2
97	1
97	1
97	1
97	1
97	1
97	1
97	1
97	1
97	1
97	1
98	2
98	2
98	2
98	2
98	2
98	2
98	2
98	2
98	2
98	2
99	0
99	0
99	0
99	0
99	0
99	0
99	0
99	0
99	0
99	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
101	2
101	2
101	2
101	2
101	2
101	2
101	2
101	2
101	2
101	2
102	1
102	1
102	1
102	1
102	1
102	1
102	1
102	1
102	1
102	1
103	1
103	1
103	1
103	1
103	1
103	1
103	1
103	1
103	1
103	1
104	2
104	2
104	2
104	2
104	2
104	2
104	2
104	2
104	2
104	2
105	1
105	1
105	1
105	1
105	1
105	1
105	1
105	1
105	1
105	1
106	3
106	3
106	3
106	3
106	3
106	3
106	3
106	3
106	3
106	3
107	3
107	3
107	3
107	3
107	3
107	3
107	3
107	3
107	3
107	3
108	0
108	0
108	0
108	0
108	0
108	0
108	0
108	0
108	0
108	0
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
110	2
110	2
110	2
110	2
110	2
110	2
110	2
110	2
110	2
110	2
111	3
111	3
111	3
111	3
111	3
111	3
111	3
111	3
111	3
111	3
112	0
112	0
112	0
112	0
112	0
112	0
112	0
112	0
112	0
112	0
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
114	2
114	2
114	2
114	2
114	2
114	2
114	2
114	2
114	2
114	2
115	2
115	2
115	2
115	2
115	2
115	2
115	2
115	2
115	2
115	2
116	3
116	3
116	3
116	3
116	3
116	3
116	3
116	3
116	3
116	3
117	2
117	2
117	2
117	2
117	2
117	2
117	2
117	2
117	2
117	2
118	2
118	2
118	2
118	2
118	2
118	2
118	2
118	2
118	2
118	2
119	0
119	0
119	0
119	0
119	0
119	0
119	0
119	0
119	0
119	0
120	0
120	0
120	0
120	0
120	0
120	0
120	0
120	0
120	0
120	0
121	0
121	0
121	0
121	0
121	0
121	0
121	0
121	0
121	0
121	0
122	2
122	2
122	2
122	2
122	2
122	2
122	2
122	2
122	2
122	2
123	2
123	2
123	2
123	2
123	2
123	2
123	2
123	2
123	2
123	2
124	2
124	2
124	2
124	2
124	2
124	2
124	2
124	2
124	2
124	2
125	0
125	0
125	0
125	0
125	0
125	0
125	0
125	0
125	0
125	0
126	2
126	2
126	2
126	2
126	2
126	2
126	2
126	2
126	2
126	2
127	3
127	3
127	3
127	3
127	3
127	3
127	3
127	3
127	3
127	3
128	3
128	3
128	3
128	3
128	3
128	3
128	3
128	3
128	3
128	3
129	2
129	2
129	2
129	2
129	2
129	2
129	2
129	2
129	2
129	2
130	1
130	1
130	1
130	1
130	1
130	1
130	1
130	1
130	1
130	1
131	0
131	0
131	0
131	0
131	0
131	0
131	0
131	0
131	0
131	0
132	1
132	1
132	1
132	1
132	1
132	1
132	1
132	1
132	1
132	1
133	1
133	1
133	1
133	1
133	1
133	1
133	1
133	1
133	1
133	1
134	3
134	3
134	3
134	3
134	3
134	3
134	3
134	3
134	3
134	3
135	2
135	2
135	2
135	2
135	2
135	2
135	2
135	2
135	2
135	2
136	1
136	1
136	1
136	1
136	1
136	1
136	1
136	1
136	1
136	1
137	3
137	3
137	3
137	3
137	3
137	3
137	3
137	3
137	3
137	3
138	2
138	2
138	2
138	2
138	2
138	2
138	2
138	2
138	2
138	2
139	3
139	3
139	3
139	3
139	3
139	3
139	3
139	3
139	3
139	3
140	0
140	0
140	0
140	0
140	0
140	0
140	0
140	0
140	0
140	0
141	3
141	3
141	3
141	3
141	3
141	3
141	3
141	3
141	3
141	3
142	2
142	2
142	2
142	2
142	2
142	2
142	2
142	2
142	2
142	2
143	0
143	0
143	0
143	0
143	0
143	0
143	0
143	0
143	0
143	0
144	1
144	1
144	1
144	1
144	1
144	1
144	1
144	1
144	1
144	1
145	0
145	0
145	0
145	0
145	0
145	0
145	0
145	0
145	0
145	0
146	1
146	1
146	1
146	1
146	1
146	1
146	1
146	1
146	1
146	1
147	3
147	3
147	3
147	3
147	3
147	3
147	3
147	3
147	3
147	3
148	2
148	2
148	2
148	2
148	2
148	2
148	2
148	2
148	2
148	2
149	3
149	3
149	3
149	3
149	3
149	3
149	3
149	3
149	3
149	3
150	3
150	3
150	3
150	3
150	3
150	3
150	3
150	3
150	3
150	3
151	3
151	3
151	3
151	3
151	3
151	3
151	3
151	3
151	3
151	3
152	1
152	1
152	1
152	1
152	1
152	1
152	1
152	1
152	1
152	1
153	2
153	2
153	2
153	2
153	2
153	2
153	2
153	2
153	2
153	2
154	0
154	0
154	0
154	0
154	0
154	0
154	0
154	0
154	0
154	0
155	2
155	2
155	2
155	2
155	2
155	2
155	2
155	2
155	2
155	2
156	2
156	2
156	2
156	2
156	2
156	2
156	2
156	2
156	2
156	2
157	1
157	1
157	1
157	1
157	1
157	1
157	1
157	1
157	1
157	1
158	2
158	2
158	2
158	2
158	2
158	2
158	2
158	2
158	2
158	2
159	1
159	1
159	1
159	1
159	1
159	1
159	1
159	1
159	1
159	1
160	1
160	1
160	1
160	1
160	1
160	1
160	1
160	1
160	1
160	1
161	2
161	2
161	2
161	2
161	2
161	2
161	2
161	2
161	2
161	2
162	1
162	1
162	1
162	1
162	1
162	1
162	1
162	1
162	1
162	1
163	3
163	3
163	3
163	3
163	3
163	3
163	3
163	3
163	3
163	3
164	3
164	3
164	3
164	3
164	3
164	3
164	3
164	3
164	3
164	3
165	0
165	0
165	0
165	0
165	0
165	0
165	0
165	0
165	0
165	0
166	2
166	2
166	2
166	2
166	2
166	2
166	2
166	2
166	2
166	2
167	0
167	0
167	0
167	0
167	0
167	0
167	0
167	0
167	0
167	0
168	0
168	0
168	0
168	0
168	0
168	0
168	0
168	0
168	0
168	0
169	1
169	1
169	1
169	1
169	1
169	1
169	1
169	1
169	1
169	1
170	1
170	1
170	1
170	1
170	1
170	1
170	1
170	1
170	1
170	1
171	2
171	2
171	2
171	2
171	2
171	2
171	2
171	2
171	2
171	2
172	2
172	2
172	2
172	2
172	2
172	2
172	2
172	2
172	2
172	2
173	1
173	1
173	1
173	1
173	1
173	1
173	1
173	1
173	1
173	1
174	3
174	3
174	3
174	3
174	3
174	3
174	3
174	3
174	3
174	3
175	1
175	1
175	1
175	1
175	1
175	1
175	1
175	1
175	1
175	1
176	1
176	1
176	1
176	1
176	1
176	1
176	1
176	1
176	1
176	1
177	0
177	0
177	0
177	0
177	0
177	0
177	0
177	0
177	0
177	0
178	3
178	3
178	3
178	3
178	3
178	3
178	3
178	3
178	3
178	3
179	2
179	2
179	2
179	2
179	2
179	2
179	2
179	2
179	2
179	2
180	3
180	3
180	3
180	3
180	3
180	3
180	3
180	3
180	3
180	3
181	3
181	3
181	3
181	3
181	3
181	3
181	3
181	3
181	3
181	3
182	3
182	3
182	3
182	3
182	3
182	3
182	3
182	3
182	3
182	3
183	3
183	3
183	3
183	3
183	3
183	3
183	3
183	3
183	3
183	3
184	3
184	3
184	3
184	3
184	3
184	3
184	3
184	3
184	3
184	3
185	3
185	3
185	3
185	3
185	3
185	3
185	3
185	3
185	3
185	3
186	2
186	2
186	2
186	2
186	2
186	2
186	2
186	2
186	2
186	2
187	3
187	3
187	3
187	3
187	3
187	3
187	3
187	3
187	3
187	3
188	0
188	0
188	0
188	0
188	0
188	0
188	0
188	0
188	0
188	0
189	0
189	0
189	0
189	0
189	0
189	0
189	0
189	0
189	0
189	0
190	3
190	3
190	3
190	3
190	3
190	3
190	3
190	3
190	3
190	3
191	1
191	1
191	1
191	1
191	1
191	1
191	1
191	1
191	1
191	1
192	3
192	3
192	3
192	3
192	3
192	3
192	3
192	3
192	3
192	3
193	3
193	3
193	3
193	3
193	3
193	3
193	3
193	3
193	3
193	3
194	0
194	0
194	0
194	0
194	0
194	0
194	0
194	0
194	0
194	0
195	3
195	3
195	3
195	3
195	3
195	3
195	3
195	3
195	3
195	3
196	3
196	3
196	3
196	3
196	3
196	3
196	3
196	3
196	3
196	3
197	3
197	3
197	3
197	3
197	3
197	3
197	3
197	3
197	3
197	3
198	2
198	2
198	2
198	2
198	2
198	2
198	2
198	2
198	2
198	2
199	3
199	3
199	3
199	3
199	3
199	3
199	3
199	3
199	3
199	3
200	3
200	3
200	3
200	3
200	3
200	3
200	3
200	3
200	3
200	3
201	2
201	2
201	2
201	2
201	2
201	2
201	2
201	2
201	2
201	2
202	2
202	2
202	2
202	2
202	2
202	2
202	2
202	2
202	2
202	2
203	2
203	2
203	2
203	2
203	2
203	2
203	2
203	2
203	2
203	2
204	1
204	1
204	1
204	1
204	1
204	1
204	1
204	1
204	1
204	1
205	0
205	0
205	0
205	0
205	0
205	0
205	0
205	0
205	0
205	0
206	3
206	3
206	3
206	3
206	3
206	3
206	3
206	3
206	3
206	3
207	1
207	1
207	1
207	1
207	1
207	1
207	1
207	1
207	1
207	1
208	1
208	1
208	1
208	1
208	1
208	1
208	1
208	1
208	1
208	1
209	2
209	2
209	2
209	2
209	2
209	2
209	2
209	2
209	2
209	2
210	2
210	2
210	2
210	2
210	2
210	2
210	2
210	2
210	2
210	2
211	0
211	0
211	0
211	0
211	0
211	0
211	0
211	0
211	0
211	0
212	1
212	1
212	1
212	1
212	1
212	1
212	1
212	1
212	1
212	1
213	1
213	1
213	1
213	1
213	1
213	1
213	1
213	1
213	1
213	1
214	1
214	1
214	1
214	1
214	1
214	1
214	1
214	1
214	1
214	1
215	0
215	0
215	0
215	0
215	0
215	0
215	0
215	0
215	0
215	0
216	0
216	0
216	0
216	0
216	0
216	0
216	0
216	0
216	0
216	0
217	1
217	1
217	1
217	1
217	1
217	1
217	1
217	1
217	1
217	1
218	2
218	2
218	2
218	2
218	2
218	2
218	2
218	2
218	2
218	2
219	1
219	1
219	1
219	1
219	1
219	1
219	1
219	1
219	1
219	1
220	0
220	0
220	0
220	0
220	0
220	0
220	0
220	0
220	0
220	0
221	3
221	3
221	3
221	3
221	3
221	3
221	3
221	3
221	3
221	3
222	2
222	2
222	2
222	2
222	2
222	2
222	2
222	2
222	2
222	2
223	2
223	2
223	2
223	2
223	2
223	2
223	2
223	2
223	2
223	2
224	0
224	0
224	0
224	0
224	0
224	0
224	0
224	0
224	0
224	0
225	0
225	0
225	0
225	0
225	0
225	0
225	0
225	0
225	0
225	0
226	2
226	2
226	2
226	2
226	2
226	2
226	2
226	2
226	2
226	2
227	3
227	3
227	3
227	3
227	3
227	3
227	3
227	3
227	3
227	3
228	2
228	2
228	2
228	2
228	2
228	2
228	2
228	2
228	2
228	2
229	0
229	0
229	0
229	0
229	0
229	0
229	0
229	0
229	0
229	0
230	1
230	1
230	1
230	1
230	1
230	1
230	1
230	1
230	1
230	1
231	1
231	1
231	1
231	1
231	1
231	1
231	1
231	1
231	1
231	1
232	3
232	3
232	3
232	3
232	3
232	3
232	3
232	3
232	3
232	3
233	1
233	1
233	1
233	1
233	1
233	1
233	1
233	1
233	1
233	1
234	1
234	1
234	1
234	1
234	1
234	1
234	1
234	1
234	1
234	1
235	2
235	2
235	2
235	2
235	2
235	2
235	2
235	2
235	2
235	2
236	0
236	0
236	0
236	0
236	0
236	0
236	0
236	0
236	0
236	0
237	1
237	1
237	1
237	1
237	1
237	1
237	1
237	1
237	1
237	1
238	2
238	2
238	2
238	2
238	2
238	2
238	2
238	2
238	2
238	2
239	1
239	1
239	1
239	1
239	1
239	1
239	1
239	1
239	1
239	1
240	2
240	2
240	2
240	2
240	2
240	2
240	2
240	2
240	2
240	2
241	0
241	0
241	0
241	0
241	0
241	0
241	0
241	0
241	0
241	0
242	2
242	2
242	2
242	2
242	2
242	2
242	2
242	2
242	2
242	2
243	1
243	1
243	1
243	1
243	1
243	1
243	1
243	1
243	1
243	1
244	1
244	1
244	1
244	1
244	1
244	1
244	1
244	1
244	1
244	1
245	3
245	3
245	3
245	3
245	3
245	3
245	3
245	3
245	3
245	3
246	3
246	3
246	3
246	3
246	3
246	3
246	3
246	3
246	3
246	3
247	2
247	2
247	2
247	2
247	2
247	2
247	2
247	2
247	2
247	2
248	2
248	2
248	2
248	2
248	2
248	2
248	2
248	2
248	2
248	2
249	1
249	1
249	1
249	1
249	1
249	1
249	1
249	1
249	1
249	1
250	3
250	3
250	3
250	3
250	3
250	3
250	3
250	3
250	3
250	3
251	1
251	1
251	1
251	1
251	1
251	1
251	1
251	1
251	1
251	1
252	2
252	2
252	2
252	2
252	2
252	2
252	2
252	2
252	2
252	2
253	2
253	2
253	2
253	2
253	2
253	2
253	2
253	2
253	2
253	2
254	3
254	3
254	3
254	3
254	3
254	3
254	3
254	3
254	3
254	3
255	2
255	2
255	2
255	2
255	2
255	2
255	2
255	2
255	2
255	2
256	1
256	1
256	1
256	1
256	1
256	1
256	1
256	1
256	1
256	1
257	0
257	0
257	0
257	0
257	0
257	0
257	0
257	0
257	0
257	0
258	3
258	3
258	3
258	3
258	3
258	3
258	3
258	3
258	3
258	3
259	2
259	2
259	2
259	2
259	2
259	2
259	2
259	2
259	2
259	2
260	2
260	2
260	2
260	2
260	2
260	2
260	2
260	2
260	2
260	2
261	1
261	1
261	1
261	1
261	1
261	1
261	1
261	1
261	1
261	1
262	2
262	2
262	2
262	2
262	2
262	2
262	2
262	2
262	2
262	2
263	0
263	0
263	0
263	0
263	0
263	0
263	0
263	0
263	0
263	0
264	1
264	1
264	1
264	1
264	1
264	1
264	1
264	1
264	1
264	1
265	3
265	3
265	3
265	3
265	3
265	3
265	3
265	3
265	3
265	3
266	1
266	1
266	1
266	1
266	1
266	1
266	1
266	1
266	1
266	1
267	2
267	2
267	2
267	2
267	2
267	2
267	2
267	2
267	2
267	2
268	2
268	2
268	2
268	2
268	2
268	2
268	2
268	2
268	2
268	2
269	0
269	0
269	0
269	0
269	0
269	0
269	0
269	0
269	0
269	0
270	3
270	3
270	3
270	3
270	3
270	3
270	3
270	3
270	3
270	3
271	3
271	3
271	3
271	3
271	3
271	3
271	3
271	3
271	3
271	3
272	3
272	3
272	3
272	3
272	3
272	3
272	3
272	3
272	3
272	3
273	3
273	3
273	3
273	3
273	3
273	3
273	3
273	3
273	3
273	3
274	2
274	2
274	2
274	2
274	2
274	2
274	2
274	2
274	2
274	2
275	1
275	1
275	1
275	1
275	1
275	1
275	1
275	1
275	1
275	1
276	2
276	2
276	2
276	2
276	2
276	2
276	2
276	2
276	2
276	2
277	2
277	2
277	2
277	2
277	2
277	2
277	2
277	2
277	2
277	2
278	2
278	2
278	2
278	2
278	2
278	2
278	2
278	2
278	2
278	2
279	1
279	1
279	1
279	1
279	1
279	1
279	1
279	1
279	1
279	1
280	3
280	3
280	3
280	3
280	3
280	3
280	3
280	3
280	3
280	3
281	0
281	0
281	0
281	0
281	0
281	0
281	0
281	0
281	0
281	0
282	1
282	1
282	1
282	1
282	1
282	1
282	1
282	1
282	1
282	1
283	0
283	0
283	0
283	0
283	0
283	0
283	0
283	0
283	0
283	0
284	1
284	1
284	1
284	1
284	1
284	1
284	1
284	1
284	1
284	1
285	0
285	0
285	0
285	0
285	0
285	0
285	0
285	0
285	0
285	0
286	2
286	2
286	2
286	2
286	2
286	2
286	2
286	2
286	2
286	2
287	0
287	0
287	0
287	0
287	0
287	0
287	0
287	0
287	0
287	0
288	0
288	0
288	0
288	0
288	0
288	0
288	0
288	0
288	0
288	0
289	2
289	2
289	2
289	2
289	2
289	2
289	2
289	2
289	2
289	2
290	1
290	1
290	1
290	1
290	1
290	1
290	1
290	1
290	1
290	1
291	3
291	3
291	3
291	3
291	3
291	3
291	3
291	3
291	3
291	3
292	2
292	2
292	2
292	2
292	2
292	2
292	2
292	2
292	2
292	2
293	3
293	3
293	3
293	3
293	3
293	3
293	3
293	3
293	3
293	3
294	2
294	2
294	2
294	2
294	2
294	2
294	2
294	2
294	2
294	2
295	0
295	0
295	0
295	0
295	0
295	0
295	0
295	0
295	0
295	0
296	0
296	0
296	0
296	0
296	0
296	0
296	0
296	0
296	0
296	0
297	2
297	2
297	2
297	2
297	2
297	2
297	2
297	2
297	2
297	2
298	0
298	0
298	0
298	0
298	0
298	0
298	0
298	0
298	0
298	0
299	0
299	0
299	0
299	0
299	0
299	0
299	0
299	0
299	0
299	0
300	1
300	1
300	1
300	1
300	1
300	1
300	1
300	1
300	1
300	1
301	3
301	3
301	3
301	3
301	3
301	3
301	3
301	3
301	3
301	3
302	0
302	0
302	0
302	0
302	0
302	0
302	0
302	0
302	0
302	0
303	3
303	3
303	3
303	3
303	3
303	3
303	3
303	3
303	3
303	3
304	1
304	1
304	1
304	1
304	1
304	1
304	1
304	1
304	1
304	1
305	1
305	1
305	1
305	1
305	1
305	1
305	1
305	1
305	1
305	1
306	1
306	1
306	1
306	1
306	1
306	1
306	1
306	1
306	1
306	1
307	0
307	0
307	0
307	0
307	0
307	0
307	0
307	0
307	0
307	0
308	1
308	1
308	1
308	1
308	1
308	1
308	1
308	1
308	1
308	1
309	0
309	0
309	0
309	0
309	0
309	0
309	0
309	0
309	0
309	0
310	1
310	1
310	1
310	1
310	1
310	1
310	1
310	1
310	1
310	1
311	3
311	3
311	3
311	3
311	3
311	3
311	3
311	3
311	3
311	3
312	3
312	3
312	3
312	3
312	3
312	3
312	3
312	3
312	3
312	3
313	3
313	3
313	3
313	3
313	3
313	3
313	3
313	3
313	3
313	3
314	0
314	0
314	0
314	0
314	0
314	0
314	0
314	0
314	0
314	0
315	0
315	0
315	0
315	0
315	0
315	0
315	0
315	0
315	0
315	0
316	1
316	1
316	1
316	1
316	1
316	1
316	1
316	1
316	1
316	1
317	3
317	3
317	3
317	3
317	3
317	3
317	3
317	3
317	3
317	3
318	1
318	1
318	1
318	1
318	1
318	1
318	1
318	1
318	1
318	1
319	2
319	2
319	2
319	2
319	2
319	2
319	2
319	2
319	2
319	2
320	3
320	3
320	3
320	3
320	3
320	3
320	3
320	3
320	3
320	3
321	0
321	0
321	0
321	0
321	0
321	0
321	0
321	0
321	0
321	0
322	3
322	3
322	3
322	3
322	3
322	3
322	3
322	3
322	3
322	3
323	2
323	2
323	2
323	2
323	2
323	2
323	2
323	2
323	2
323	2
324	3
324	3
324	3
324	3
324	3
324	3
324	3
324	3
324	3
324	3
325	2
325	2
325	2
325	2
325	2
325	2
325	2
325	2
325	2
325	2
326	2
326	2
326	2
326	2
326	2
326	2
326	2
326	2
326	2
326	2
327	0
327	0
327	0
327	0
327	0
327	0
327	0
327	0
327	0
327	0
328	3
328	3
328	3
328	3
328	3
328	3
328	3
328	3
328	3
328	3
329	3
329	3
329	3
329	3
329	3
329	3
329	3
329	3
329	3
329	3
330	0
330	0
330	0
330	0
330	0
330	0
330	0
330	0
330	0
330	0
331	3
331	3
331	3
331	3
331	3
331	3
331	3
331	3
331	3
331	3
332	2
332	2
332	2
332	2
332	2
332	2
332	2
332	2
332	2
332	2
333	0
333	0
333	0
333	0
333	0
333	0
333	0
333	0
333	0
333	0
334	3
334	3
334	3
334	3
334	3
334	3
334	3
334	3
334	3
334	3
335	0
335	0
335	0
335	0
335	0
335	0
335	0
335	0
335	0
335	0
336	2
336	2
336	2
336	2
336	2
336	2
336	2
336	2
336	2
336	2
337	3
337	3
337	3
337	3
337	3
337	3
337	3
337	3
337	3
337	3
338	0
338	0
338	0
338	0
338	0
338	0
338	0
338	0
338	0
338	0
339	2
339	2
339	2
339	2
339	2
339	2
339	2
339	2
339	2
339	2
340	1
340	1
340	1
340	1
340	1
340	1
340	1
340	1
340	1
340	1
341	3
341	3
341	3
341	3
341	3
341	3
341	3
341	3
341	3
341	3
342	3
342	3
342	3
342	3
342	3
342	3
342	3
342	3
342	3
342	3
343	1
343	1
343	1
343	1
343	1
343	1
343	1
343	1
343	1
343	1
344	2
344	2
344	2
344	2
344	2
344	2
344	2
344	2
344	2
344	2
345	1
345	1
345	1
345	1
345	1
345	1
345	1
345	1
345	1
345	1
346	2
346	2
346	2
346	2
346	2
346	2
346	2
346	2
346	2
346	2
347	1
347	1
347	1
347	1
347	1
347	1
347	1
347	1
347	1
347	1
348	2
348	2
348	2
348	2
348	2
348	2
348	2
348	2
348	2
348	2
349	1
349	1
349	1
349	1
349	1
349	1
349	1
349	1
349	1
349	1
350	1
350	1
350	1
350	1
350	1
350	1
350	1
350	1
350	1
350	1
