question,worker,answer
515_1631_0,0
388_1506_0,0
662_1751_1,1
884_2008_0,0
445_1818_0,0
88_1141_0,0
1005_1703_0,0
620_1840_0,0
296_1107_0,0
942_1691_0,0
214_1401_0,0
192_1717_0,0
828_1568_0,0
706_1709_0,0
296_1571_0,0
291_1882_0,0
545_1732_0,0
676_2159_0,0
923_2085_0,0
543_1820_0,0
734_1841_0,0
1038_1841_0,0
214_1402_0,0
575_1669_0,0
262_1274_0,0
368_1547_0,0
939_1274_0,0
759_1174_0,0
631_1878_0,0
311_1483_1,1
169_1340_1,1
966_1379_0,0
901_1656_1,1
1012_1597_0,0
577_1736_0,0
836_1937_0,0
896_1704_0,0
1048_1154_0,0
1070_1600_1,1
257_1716_0,0
713_1870_0,0
805_1749_0,0
609_1777_0,0
790_1383_0,0
298_1535_0,0
906_1744_0,0
882_1975_0,0
993_2036_0,0
748_1709_0,0
506_1925_0,0
709_1816_0,0
867_1617_0,0
840_1758_0,0
332_1319_0,0
1005_1754_0,0
627_1553_1,1
510_1672_0,0
1020_1100_0,0
447_1814_0,0
530_1747_0,0
255_1344_0,0
143_1648_0,0
847_1908_0,0
986_1666_0,0
847_1897_0,0
15_1382_0,0
596_1926_0,0
631_1649_0,0
894_1374_0,0
535_1221_0,0
483_1926_0,0
449_1989_0,0
975_2051_0,0
1018_2004_0,0
376_1426_0,0
705_1854_1,1
564_1819_0,0
484_1481_0,0
615_1723_0,0
1040_1170_0,0
948_1625_0,0
732_1857_0,0
1050_2010_0,0
644_1383_0,0
950_1689_0,0
720_1862_0,0
745_1976_0,0
333_1468_0,0
1011_1662_0,0
548_1630_0,0
504_1641_0,0
72_1431_0,0
789_1656_0,0
693_1866_1,1
845_1908_0,0
307_1467_0,0
564_1845_0,0
571_1768_0,0
477_1993_0,0
756_1641_0,0
546_1841_0,0
859_1960_0,0
720_1893_0,0
371_1664_0,0
503_1635_1,1
532_1995_0,0
845_1759_0,0
850_1776_0,0
646_1984_0,0
448_1529_0,0
1034_2003_1,1
979_2045_0,0
361_1342_0,0
492_1500_0,0
842_1956_1,1
581_1777_0,0
109_1515_0,0
947_2076_0,0
175_1361_0,0
555_1325_0,0
204_1249_1,1
540_1726_1,1
729_1153_0,0
486_1491_0,0
345_1571_0,0
23_1140_0,0
409_1544_1,1
403_1482_1,1
91_2132_0,0
567_2070_0,0
446_1497_0,0
181_1666_0,0
1048_1770_0,0
949_1500_0,0
616_1718_1,1
710_1967_0,0
764_1393_0,0
1061_1712_0,0
1071_1465_1,1
966_1141_0,0
65_1153_0,0
480_1809_0,0
1012_1222_0,0
94_1168_0,0
977_2162_0,0
357_1927_0,0
477_2008_0,0
445_2042_0,0
484_2042_0,0
401_1597_0,0
61_1202_0,0
21_1121_0,0
671_1907_0,0
130_1435_0,0
807_1330_0,0
808_1376_0,0
515_2006_0,0
875_2017_1,1
675_2159_0,0
63_1240_0,0
791_1815_0,0
444_1636_0,0
285_1754_0,0
204_1247_0,0
903_1993_0,0
499_1960_0,0
920_2087_0,0
41_1803_0,0
903_1666_0,0
534_1717_0,0
684_1967_0,0
485_1992_0,0
510_1948_0,0
930_2069_0,0
843_1900_0,0
901_1593_0,0
413_1263_0,0
772_1969_0,0
112_1437_1,1
324_1483_0,0
891_1622_1,1
807_2131_0,0
1001_1620_0,0
857_2071_0,0
382_1466_0,0
33_1542_0,0
432_1154_0,0
351_1655_0,0
772_1878_0,0
966_1153_0,0
536_1718_0,0
485_1668_0,0
781_1254_0,0
943_1913_0,0
533_1292_0,0
83_1151_0,0
446_1814_0,0
443_1661_0,0
865_1585_0,0
510_2037_0,0
513_1630_0,0
580_2053_0,0
711_1826_0,0
962_1314_0,0
116_1156_0,0
487_1926_0,0
868_2098_0,0
1038_1842_0,0
280_1708_0,0
904_1626_0,0
571_1777_0,0
862_2169_0,0
928_1353_0,0
835_1521_0,0
1012_1720_0,0
94_1448_0,0
581_2053_0,0
858_1701_0,0
434_1448_0,0
482_1593_0,0
927_2050_1,1
483_1623_0,0
652_1924_0,0
582_1768_0,0
826_1992_0,0
177_1128_0,0
191_1806_0,0
596_1255_0,0
1075_2028_0,0
670_1691_0,0
294_1222_0,0
596_2094_0,0
257_1597_0,0
482_2008_0,0
808_1818_0,0
835_1567_0,0
268_1431_0,0
61_1651_0,0
721_1862_0,0
280_1714_0,0
534_2094_0,0
853_1906_0,0
1016_1623_0,0
665_1222_0,0
449_1991_0,0
234_1347_0,0
903_1593_0,0
536_1716_0,0
773_1879_1,1
637_1841_0,0
672_1909_0,0
908_1706_0,0
487_2082_0,0
122_1197_0,0
982_2149_1,1
1_1135_1,1
665_1598_0,0
667_1801_0,0
345_1567_0,0
530_1846_0,0
480_2018_0,0
905_1993_0,0
961_1103_0,0
481_2008_0,0
598_2136_0,0
95_1169_0,0
502_1765_0,0
485_1691_1,1
1045_1796_0,0
616_1384_0,0
1039_1824_0,0
709_1824_0,0
331_1468_0,0
61_1240_0,0
677_1854_0,0
38_1426_0,0
1024_1192_0,0
377_2009_0,0
338_1264_0,0
866_1618_0,0
575_1928_0,0
720_1880_0,0
434_1165_0,0
959_1108_0,0
571_1762_0,0
518_1487_1,1
478_2042_0,0
643_1316_1,1
248_1408_1,1
1048_1379_1,1
562_1840_0,0
907_1327_0,0
496_1666_0,0
288_1511_0,0
88_1156_0,0
765_1720_0,0
1016_1736_0,0
789_2075_0,0
808_1666_0,0
756_1645_0,0
902_1617_0,0
554_1680_1,1
490_2076_0,0
199_1165_0,0
477_1666_0,0
853_1898_0,0
374_1534_0,0
177_1154_0,0
692_1871_0,0
351_1712_0,0
988_1736_0,0
974_1760_0,0
432_1141_0,0
445_1814_0,0
66_1202_0,0
874_2142_1,1
1039_1946_0,0
918_2087_0,0
897_1704_0,0
1010_1410_0,0
470_1663_0,0
571_1796_0,0
394_1522_0,0
469_1684_0,0
218_1112_0,0
976_2051_0,0
365_1142_0,0
715_1870_1,1
591_1843_0,0
987_1801_0,0
497_1643_0,0
886_2008_0,0
489_1427_0,0
575_2048_0,0
428_1721_0,0
1039_2031_0,0
849_1897_0,0
1046_1178_0,0
764_2009_0,0
901_1666_0,0
142_1146_0,0
427_1154_0,0
769_1134_0,0
748_1993_0,0
67_1436_0,0
111_1180_0,0
624_1664_0,0
647_1817_0,0
313_1586_0,0
731_1927_0,0
910_2016_0,0
912_2092_0,0
804_1776_1,1
142_2030_1,1
199_1179_0,0
990_2104_0,0
471_1663_0,0
655_1693_0,0
66_1241_0,0
556_1369_0,0
841_1903_0,0
92_1169_0,0
683_1971_0,0
309_1428_1,1
569_1777_0,0
875_1481_0,0
37_1293_0,0
688_1655_0,0
264_1574_1,1
293_1179_0,0
428_1384_0,0
809_1318_0,0
500_1925_0,0
100_1100_1,1
151_1290_1,1
267_2161_0,0
949_1618_0,0
1076_1651_1,1
924_2088_0,0
741_1967_0,0
795_1897_0,0
965_1633_0,0
467_1585_0,0
512_2006_0,0
30_1123_0,0
198_1287_0,0
365_1234_0,0
851_1759_0,0
618_2070_0,0
989_1990_0,0
346_1593_0,0
748_2094_0,0
485_1618_0,0
365_1327_0,0
1040_2046_0,0
478_2043_0,0
202_1264_0,0
1056_2059_0,0
692_1865_0,0
819_1886_1,1
676_2158_0,0
962_2045_0,0
530_1805_0,0
10_1221_0,0
546_1913_0,0
297_1458_1,1
917_2086_0,0
16_1381_0,0
525_1635_0,0
365_1410_0,0
854_2053_1,1
805_1762_0,0
334_1861_0,0
808_2062_0,0
511_1628_0,0
567_1749_0,0
537_2130_1,1
354_1275_0,0
621_1749_1,1
257_1220_0,0
96_1337_0,0
865_1569_0,0
957_1269_0,0
947_1818_0,0
578_1688_0,0
716_1824_0,0
547_1544_0,0
119_1127_0,0
471_1662_0,0
473_1793_0,0
901_1481_0,0
329_1382_0,0
445_2082_0,0
379_2004_0,0
324_1387_0,0
663_1195_0,0
940_1232_0,0
980_1995_0,0
886_1874_0,0
512_1746_1,1
759_1134_0,0
943_1969_0,0
96_1180_0,0
275_1619_0,0
616_2157_0,0
480_2094_0,0
587_1275_0,0
570_2053_0,0
1018_2125_1,1
878_1728_0,0
686_2094_0,0
16_1599_0,0
795_1899_1,1
1005_1751_0,0
453_1592_0,0
500_1638_0,0
350_2128_1,1
448_1128_0,0
481_1528_0,0
956_1963_0,0
695_1804_0,0
847_1906_0,0
195_1192_0,0
227_1162_0,0
706_1659_0,0
893_2071_0,0
622_2004_0,0
481_1713_0,0
1063_2090_0,0
154_1541_0,0
889_1587_0,0
551_1678_0,0
60_1098_1,1
837_1937_1,1
354_1285_0,0
1022_1355_0,0
718_1190_0,0
579_1919_0,0
950_1623_0,0
620_1824_0,0
878_2053_0,0
808_2018_0,0
581_1768_0,0
1029_1083_0,0
346_1557_0,0
280_1598_0,0
33_1222_0,0
132_1256_0,0
387_1538_0,0
101_1095_0,0
650_1749_0,0
829_2032_1,1
526_1630_0,0
920_2092_0,0
765_1708_0,0
751_1487_0,0
582_2070_0,0
531_2064_0,0
529_1274_0,0
910_2056_0,0
578_1687_0,0
299_1506_0,0
886_1711_0,0
1020_1163_0,0
254_1711_0,0
987_1745_0,0
714_1913_0,0
910_1354_0,0
241_1419_1,1
440_1663_0,0
958_1454_0,0
400_1153_0,0
327_2077_0,0
293_1171_0,0
768_1887_1,1
1046_1608_1,1
330_1259_0,0
869_1666_0,0
851_1897_0,0
544_1946_0,0
97_1103_0,0
15_1542_0,0
874_1968_0,0
903_1656_0,0
941_1668_0,0
1022_1571_0,0
522_1620_0,0
632_1732_0,0
861_2112_0,0
618_1745_0,0
485_1617_0,0
637_1738_0,0
474_1824_1,1
794_2131_0,0
257_1721_0,0
478_1666_0,0
131_1518_0,0
173_1691_0,0
701_2152_0,0
155_1322_1,1
108_1399_1,1
904_1624_0,0
639_1916_0,0
979_1170_0,0
191_1716_0,0
718_1894_0,0
709_1843_0,0
1058_2096_1,1
637_1945_0,0
502_1640_0,0
365_1146_0,0
962_1088_0,0
644_1720_0,0
103_1539_0,0
483_1962_0,0
686_1713_0,0
798_1148_0,0
164_1317_1,1
446_1928_0,0
776_1913_0,0
372_1531_0,0
251_1222_0,0
46_1953_0,0
842_2018_0,0
91_1337_0,0
813_1986_0,0
366_1566_0,0
231_2064_0,0
65_1128_0,0
95_1165_0,0
995_1814_0,0
1004_1086_0,0
756_1925_1,1
1071_1884_0,0
632_1968_0,0
772_1946_0,0
591_1945_0,0
213_1122_0,0
1012_1719_0,0
850_1731_0,0
917_2087_0,0
849_1905_0,0
713_1864_0,0
1000_1719_0,0
343_1956_0,0
685_2159_0,0
789_1709_1,1
608_2139_0,0
535_1717_0,0
591_1824_0,0
589_1312_0,0
914_2087_0,0
842_1709_0,0
182_2018_0,0
452_1589_0,0
938_1636_0,0
776_1968_0,0
885_2068_0,0
191_1721_0,0
623_1898_0,0
480_1873_0,0
1031_1532_0,0
846_1900_0,0
441_1662_0,0
164_1993_0,0
173_1342_1,1
874_2143_0,0
962_1168_0,0
964_2045_0,0
922_2090_0,0
521_1618_1,1
371_1620_0,0
346_1956_0,0
280_1720_0,0
14_1140_0,0
1016_2073_0,0
356_1943_0,0
293_1103_0,0
1057_1128_0,0
626_1931_0,0
783_1808_1,1
802_1318_0,0
833_1131_1,1
808_1709_0,0
7_1295_1,1
989_2153_0,0
858_1689_0,0
988_1688_0,0
484_1873_0,0
488_1735_0,0
231_1835_0,0
869_2018_1,1
218_1287_0,0
360_1156_0,0
846_1908_0,0
460_1564_1,1
710_1975_0,0
912_2097_1,1
592_1801_0,0
500_1640_0,0
293_1165_0,0
961_1088_0,0
529_1380_0,0
836_1931_0,0
496_2018_0,0
578_2042_0,0
490_1713_0,0
483_1713_0,0
351_1735_0,0
400_1494_0,0
38_1883_0,0
667_1745_0,0
678_1967_0,0
905_1618_0,0
665_1716_0,0
521_1617_0,0
754_1980_1,1
772_1968_0,0
965_1622_0,0
446_1528_0,0
408_1253_0,0
898_1707_0,0
201_1814_0,0
536_1132_0,0
795_1907_0,0
547_1969_0,0
265_1198_1,1
578_1711_0,0
1003_1149_0,0
621_2053_0,0
587_1287_0,0
536_1599_0,0
445_1875_0,0
1040_2016_0,0
651_1768_0,0
1078_1979_1,1
481_1711_0,0
559_1571_0,0
435_2045_0,0
550_1957_1,1
676_1973_0,0
153_1350_0,0
320_1558_1,1
867_2094_0,0
413_1534_1,1
480_1928_0,0
418_1118_0,0
477_1926_0,0
4_1276_0,0
310_2038_1,1
842_1593_0,0
110_2046_0,0
886_1926_0,0
264_1280_0,0
882_1974_0,0
759_1124_0,0
291_1894_0,0
789_1687_0,0
38_1190_0,0
290_1431_0,0
645_1719_0,0
154_1527_0,0
570_2081_0,0
971_1178_0,0
949_2042_0,0
63_1651_0,0
1016_1590_0,0
184_1396_0,0
94_2046_0,0
107_1175_0,0
662_1195_0,0
907_1670_0,0
1012_1715_0,0
483_1712_0,0
632_1840_0,0
838_1371_0,0
904_2075_0,0
358_1514_1,1
874_1650_0,0
467_1661_0,0
281_1716_0,0
1011_2124_1,1
501_1644_1,1
629_1554_0,0
173_1331_0,0
490_1928_0,0
472_1793_0,0
671_1904_0,0
851_1896_0,0
481_1701_0,0
596_2008_0,0
715_1869_0,0
746_1834_0,0
400_1241_0,0
368_1471_0,0
330_1806_0,0
965_2050_0,0
840_1899_0,0
1055_1932_0,0
490_2018_0,0
33_1116_0,0
751_1910_1,1
808_1809_0,0
796_1907_0,0
290_1427_1,1
913_2090_0,0
109_1518_0,0
969_1196_0,0
849_1759_0,0
63_1389_0,0
268_1428_0,0
907_1987_0,0
948_1962_0,0
650_1776_0,0
251_1382_0,0
820_1885_1,1
331_1471_0,0
959_1423_0,0
716_1840_0,0
714_1945_0,0
670_1928_0,0
845_1898_0,0
299_1400_0,0
594_1329_0,0
839_1898_0,0
748_1593_0,0
141_1435_1,1
308_1319_0,0
176_1264_0,0
665_1714_0,0
346_1500_0,0
534_1723_0,0
674_1867_0,0
529_2064_0,0
670_1874_0,0
546_1649_0,0
896_2028_0,0
903_2062_0,0
52_1297_0,0
853_1758_0,0
111_1165_0,0
197_1989_0,0
123_1228_1,1
594_1496_0,0
192_1708_0,0
930_2169_0,0
804_1745_0,0
902_1589_0,0
658_1417_0,0
178_1621_0,0
111_2047_0,0
481_1874_1,1
481_1497_0,0
919_2087_0,0
765_1597_0,0
661_1751_0,0
858_1711_0,0
992_1682_0,0
623_1907_0,0
504_1645_0,0
254_1926_0,0
791_1666_0,0
961_1337_0,0
348_1520_0,0
714_1816_0,0
986_2094_0,0
271_1422_0,0
446_1713_0,0
818_1511_0,0
639_1974_0,0
863_1558_0,0
521_1620_0,0
576_1527_0,0
244_1410_0,0
407_1585_0,0
859_1638_0,0
358_2068_0,0
572_1825_1,1
291_1881_0,0
213_1403_0,0
529_1995_0,0
675_1921_0,0
471_1588_0,0
573_1776_0,0
257_1542_0,0
271_1260_0,0
542_1819_0,0
289_1173_0,0
975_2162_1,1
182_1814_0,0
609_1778_0,0
374_1263_1,1
882_2103_0,0
826_1618_0,0
596_1610_0,0
853_1903_0,0
639_1975_0,0
445_1713_0,0
759_1172_1,1
846_1897_1,1
110_1168_0,0
921_2088_0,0
836_2115_0,0
564_1844_0,0
367_1184_0,0
807_1244_0,0
841_1897_0,0
1029_1108_0,0
109_1204_1,1
849_1907_1,1
1074_2173_0,0
942_1818_0,0
844_1907_0,0
577_2075_0,0
902_2043_0,0
435_1169_0,0
922_2083_0,0
545_1913_0,0
720_1422_0,0
685_1916_0,0
637_1798_0,0
907_1656_0,0
621_1776_0,0
639_1972_0,0
687_2142_0,0
933_2112_1,1
582_2165_1,1
56_1184_0,0
448_1156_0,0
563_1292_0,0
479_1601_0,0
299_1435_0,0
809_1142_1,1
651_1776_0,0
80_1833_0,0
1016_2163_1,1
584_1749_0,0
387_1400_0,0
891_1166_0,0
270_1431_1,1
548_2006_0,0
1012_1382_0,0
445_1689_0,0
512_1630_0,0
874_1766_0,0
13_1140_1,1
579_1766_0,0
987_1762_0,0
570_1745_0,0
563_1433_0,0
844_1905_1,1
458_1589_0,0
655_1643_0,0
1019_1895_0,0
919_2093_1,1
989_1656_0,0
568_1731_0,0
653_1966_0,0
446_1962_0,0
488_1928_0,0
992_2022_0,0
270_1428_0,0
1028_1082_0,0
227_1497_0,0
435_1171_0,0
790_1689_0,0
166_1114_1,1
597_1688_0,0
20_1388_0,0
990_1814_0,0
988_1481_0,0
475_2134_0,0
365_1648_0,0
478_1541_0,0
261_1752_0,0
580_1745_0,0
531_1747_0,0
886_1557_0,0
562_1781_0,0
558_1819_0,0
177_1390_0,0
496_2030_0,0
948_1809_0,0
409_1798_0,0
907_1818_0,0
368_1319_0,0
338_1265_0,0
492_1557_0,0
579_1755_0,0
662_1578_0,0
796_1901_0,0
281_1382_0,0
962_1169_0,0
726_2004_0,0
535_1716_0,0
844_1898_0,0
409_1799_0,0
524_1683_0,0
254_2094_0,0
109_1584_0,0
765_2157_0,0
45_1276_1,1
710_1964_0,0
467_1512_0,0
139_1515_0,0
382_1564_0,0
477_1875_0,0
1076_1241_0,0
862_2069_0,0
781_1521_0,0
534_1382_0,0
759_1241_0,0
877_2013_1,1
61_1242_0,0
839_1903_0,0
986_2074_0,0
912_2087_0,0
330_1132_0,0
597_1711_0,0
12_1417_0,0
1041_1297_0,0
772_1649_0,0
131_1438_0,0
41_1970_0,0
930_2112_0,0
587_1700_0,0
343_1593_0,0
192_1417_0,0
941_2140_0,0
891_1633_0,0
721_1882_0,0
623_1902_0,0
808_1589_0,0
826_1481_0,0
43_1893_0,0
547_1842_0,0
1038_1816_0,0
798_1142_0,0
34_2126_0,0
577_1688_0,0
27_1283_1,1
908_1704_0,0
607_1606_1,1
1056_2169_1,1
492_1593_0,0
16_1542_0,0
880_1967_0,0
907_1376_0,0
531_1380_0,0
24_2129_0,0
143_1730_0,0
766_1573_0,0
878_1757_0,0
790_1223_0,0
32_1277_0,0
570_1776_0,0
616_1714_0,0
886_2018_0,0
282_1264_0,0
634_2106_1,1
1044_2170_1,1
355_1549_0,0
928_1386_0,0
400_1134_0,0
835_1355_0,0
107_1423_0,0
806_1212_0,0
173_2048_0,0
119_1213_1,1
578_1735_0,0
962_2021_0,0
480_1664_0,0
987_1749_0,0
692_1866_0,0
866_2094_0,0
182_1620_0,0
591_1969_0,0
94_1179_1,1
695_1970_1,1
740_1704_0,0
464_1766_0,0
901_1962_0,0
926_2031_0,0
721_1881_1,1
738_1975_0,0
836_2033_1,1
269_1428_0,0
903_1591_0,0
273_1950_0,0
1037_1885_0,0
488_1500_0,0
791_1687_1,1
24_2126_0,0
950_2042_0,0
575_2140_0,0
333_1319_0,0
277_1993_0,0
585_1742_0,0
1038_1840_0,0
563_1805_0,0
101_1108_1,1
1002_2049_0,0
575_1711_0,0
120_1153_0,0
843_1906_0,0
1031_1415_0,0
297_1297_0,0
714_1969_0,0
147_1708_0,0
112_1342_0,0
20_1145_0,0
750_1474_0,0
74_1952_0,0
587_1237_0,0
580_1801_0,0
892_1583_1,1
690_1867_0,0
496_1668_0,0
548_1948_0,0
236_1855_0,0
903_1711_0,0
94_1169_0,0
668_1165_0,0
1028_1090_0,0
723_1880_0,0
696_1826_1,1
805_1801_0,0
268_1422_0,0
665_1383_0,0
902_1557_0,0
844_1903_0,0
536_1543_0,0
839_1901_0,0
1050_1326_1,1
454_1523_0,0
512_1961_0,0
269_1427_0,0
941_1618_0,0
943_1842_0,0
401_1417_0,0
629_1206_0,0
452_1667_0,0
741_2103_0,0
374_1262_0,0
862_1939_0,0
534_1719_0,0
514_1630_1,1
475_2119_0,0
803_1629_0,0
591_2031_0,0
552_1951_0,0
193_1533_0,0
400_1369_0,0
446_1669_0,0
595_1382_0,0
496_2073_0,0
632_1843_0,0
531_1433_0,0
115_1555_0,0
597_1257_0,0
217_1456_1,1
389_1538_1,1
482_1873_1,1
716_1738_0,0
902_1592_0,0
45_1822_0,0
615_1717_0,0
934_2114_1,1
529_1845_0,0
181_1711_0,0
487_1626_0,0
632_1946_1,1
443_1636_0,0
556_1494_0,0
619_1768_0,0
484_1497_0,0
924_2086_0,0
808_1500_0,0
861_1941_0,0
1081_1521_0,0
904_1500_0,0
612_2165_0,0
105_1578_0,0
660_1752_0,0
987_2070_0,0
804_1749_0,0
432_1242_0,0
65_1134_0,0
1016_1371_0,0
659_1347_0,0
903_1589_0,0
546_1544_0,0
948_2075_0,0
496_1713_0,0
558_1679_0,0
882_1964_0,0
905_1666_0,0
748_1557_0,0
67_1536_0,0
434_1168_0,0
614_1322_0,0
168_1379_0,0
211_1958_0,0
329_1715_0,0
649_1540_1,1
658_1222_0,0
765_1222_0,0
791_1711_0,0
666_1718_0,0
465_1698_0,0
615_1708_0,0
1023_1521_0,0
1062_1661_0,0
1000_1708_0,0
403_1764_0,0
562_1824_0,0
651_1757_0,0
644_1719_0,0
1003_1342_0,0
360_1242_0,0
482_1809_0,0
568_1801_0,0
916_2087_1,1
843_1904_0,0
1031_1347_0,0
671_1905_0,0
33_1718_0,0
721_1430_0,0
949_1962_0,0
204_1477_0,0
485_1327_0,0
248_1159_0,0
1062_1105_0,0
670_1713_0,0
575_1818_0,0
963_1180_0,0
484_1814_0,0
873_1207_0,0
293_1314_0,0
980_1963_0,0
549_1676_0,0
540_1664_0,0
675_1922_0,0
421_1621_0,0
512_1632_0,0
961_1448_0,0
565_1433_0,0
299_1458_0,0
482_2042_0,0
287_1405_1,1
129_1368_0,0
175_1265_0,0
688_1712_0,0
186_1435_0,0
667_2070_0,0
642_1511_0,0
862_1100_0,0
946_2036_0,0
42_1883_0,0
902_1591_0,0
661_1347_0,0
903_1620_0,0
629_1650_0,0
941_1743_0,0
36_1281_1,1
324_2130_0,0
277_1421_0,0
195_1571_0,0
845_1905_0,0
959_1084_0,0
598_1415_0,0
663_1753_0,0
587_1213_0,0
511_2004_0,0
904_2043_1,1
28_1129_1,1
741_1973_0,0
429_1632_0,0
767_1249_0,0
1012_1806_1,1
874_2024_0,0
171_1156_0,0
45_1823_0,0
600_1627_1,1
1012_1722_0,0
303_1508_1,1
984_2004_0,0
198_1515_0,0
575_1656_0,0
950_2075_0,0
596_1688_1,1
94_2045_0,0
181_1814_0,0
120_1202_1,1
915_2090_0,0
296_1567_0,0
619_1777_0,0
444_1659_0,0
536_1717_0,0
964_1167_0,0
1062_1636_0,0
966_1134_0,0
510_1632_0,0
483_1701_0,0
723_1863_0,0
940_1233_1,1
467_1659_1,1
742_1916_0,0
941_2073_0,0
400_1154_0,0
1009_2080_1,1
631_1798_0,0
54_1991_0,0
16_1220_0,0
772_2031_0,0
289_1423_1,1
826_2140_0,0
884_1481_0,0
474_1946_0,0
903_1809_0,0
759_1156_0,0
474_1732_0,0
684_1982_0,0
329_2157_0,0
179_1377_0,0
428_2157_0,0
90_1100_0,0
490_2094_0,0
933_2113_0,0
1021_1521_0,0
548_1791_0,0
767_1291_0,0
529_1805_0,0
128_1110_0,0
1031_2136_1,1
38_1252_1,1
441_1663_0,0
933_2169_0,0
759_1696_0,0
111_1166_0,0
78_1427_0,0
808_1620_0,0
110_1337_0,0
433_1183_0,0
1010_1142_0,0
181_1809_0,0
1061_1500_0,0
911_2130_0,0
444_1587_0,0
434_1314_0,0
330_1117_0,0
645_1722_0,0
1008_1458_0,0
230_1958_0,0
702_2116_0,0
302_1508_0,0
615_1714_0,0
587_1189_0,0
275_1618_0,0
1062_1523_0,0
844_1909_0,0
902_1993_0,0
853_1899_0,0
870_2169_0,0
111_1179_0,0
948_1928_0,0
882_2158_0,0
1021_1192_0,0
620_1649_0,0
595_1222_0,0
742_1974_0,0
714_1843_0,0
268_1190_0,0
614_1811_1,1
1052_1677_0,0
958_2152_0,0
901_2030_0,0
101_1173_0,0
943_2031_1,1
426_1466_0,0
594_1541_0,0
541_2004_0,0
61_1128_1,1
739_1995_0,0
559_1365_0,0
481_1712_0,0
842_1987_0,0
805_1796_0,0
501_1960_0,0
482_1701_0,0
672_1907_0,0
665_1474_0,0
826_1726_0,0
760_1630_0,0
54_1989_0,0
522_1619_0,0
578_1624_0,0
716_1842_0,0
993_2035_1,1
508_1692_1,1
616_1716_0,0
577_1655_0,0
371_2018_0,0
684_1975_1,1
652_1983_0,0
353_1651_0,0
576_1658_0,0
947_1736_0,0
124_2110_0,0
28_1206_0,0
716_1969_0,0
706_1661_0,0
355_1358_1,1
517_1673_1,1
534_1722_0,0
631_1781_0,0
423_1275_0,0
555_1518_0,0
470_1636_0,0
712_1864_0,0
1008_1398_0,0
500_1960_0,0
886_1500_0,0
941_1818_0,0
1057_1240_0,0
298_1458_0,0
1015_2141_1,1
686_1618_0,0
352_1287_1,1
1045_1776_0,0
58_1189_0,0
1000_1715_0,0
573_2053_0,0
848_1768_0,0
486_1622_0,0
43_1880_0,0
868_2083_1,1
228_1207_1,1
121_1258_0,0
671_1899_0,0
478_1875_0,0
264_1573_0,0
298_1399_0,0
49_1339_0,0
428_1722_0,0
466_1686_0,0
580_1768_0,0
428_1542_1,1
78_1428_0,0
191_1720_0,0
578_1656_0,0
637_1878_0,0
254_1874_0,0
658_1474_0,0
618_1757_0,0
481_1623_0,0
