8,2362,3
1,1426,4
54,824,4
52,1721,0
68,562,4
16,1871,3
9,598,2
16,1807,4
1,837,2
8,1975,3
22,964,4
79,950,1
13,423,2
37,871,2
30,825,4
55,910,2
54,1009,4
12,2651,4
7,270,0
51,818,4
11,2266,1
54,599,0
2,1110,3
3,2558,4
1,1882,3
8,1416,4
1,859,4
4,1920,2
74,132,4
79,1082,0
8,1812,4
3,2099,3
16,1036,4
16,503,3
55,1063,2
85,2086,4
37,1247,4
1,364,3
1,2011,1
16,1107,2
14,2630,3
54,213,4
4,1133,2
4,2608,2
92,839,4
7,1221,0
107,1723,2
1,756,3
24,2586,3
16,336,2
24,1472,1
33,1593,3
45,357,1
37,349,4
40,2257,4
8,2531,0
8,635,1
2,1662,0
8,1849,2
2,122,1
34,1957,4
55,1683,1
41,784,1
65,1911,3
2,2567,2
64,847,4
48,1620,1
131,1243,3
13,1065,0
7,2146,0
75,194,0
20,608,4
75,1766,4
91,1629,4
13,2547,1
8,1213,4
30,2246,4
12,556,2
8,191,4
72,376,1
8,69,1
16,1296,2
125,429,1
16,1682,2
1,1176,4
3,1951,4
39,1869,3
16,372,1
106,2565,3
11,994,1
34,178,4
11,1229,3
7,70,3
54,2014,4
17,1539,2
40,2553,2
7,2220,4
144,2223,4
3,1685,2
12,674,4
11,1454,2
38,2443,3
16,572,2
16,2337,4
75,1752,3
13,459,1
3,1651,0
8,428,0
12,1523,4
12,1406,4
7,764,4
21,967,4
3,1674,2
16,1375,4
83,2080,0
7,62,3
54,1199,4
7,2561,2
88,1154,4
4,1355,1
8,2481,0
28,899,3
1,2628,4
11,255,2
7,1750,1
3,578,3
59,861,0
3,738,3
8,627,2
63,719,2
16,1417,1
14,1817,3
32,68,3
13,521,4
13,2345,4
13,758,4
8,603,3
64,709,4
3,201,0
13,1816,4
33,2432,0
12,2375,2
11,2533,3
54,2020,4
54,1457,0
83,1034,2
44,176,4
8,148,0
17,1411,4
16,1977,0
52,2104,4
28,2184,2
39,879,3
55,1429,3
132,650,0
12,1837,3
11,1591,3
41,997,3
30,1067,3
66,745,4
7,1091,4
79,1194,4
8,265,4
69,2348,4
12,2516,1
12,621,4
65,66,3
13,1845,4
1,590,0
44,458,4
4,1321,2
9,1582,4
16,861,0
14,243,4
12,1137,1
14,872,1
37,392,3
16,2366,3
14,2151,4
54,1007,4
22,1780,4
22,1177,4
41,1958,4
1,2046,1
63,1527,2
13,135,4
2,1454,2
30,620,2
3,342,2
22,2051,4
18,1853,2
57,1434,4
1,1321,2
13,541,0
68,650,1
9,1835,3
7,1643,4
42,69,4
63,1396,4
55,2389,3
11,420,3
54,582,4
8,624,2
9,2372,4
1,466,4
8,2258,3
51,1506,2
1,2655,4
56,1836,0
4,1650,3
2,1351,1
63,1397,4
8,1287,2
7,2249,4
12,2418,1
12,1228,0
120,1272,4
3,15,4
68,2197,4
30,1804,4
3,1701,1
24,1537,3
9,1764,4
1,367,2
1,220,4
12,1889,3
7,75,2
142,1086,4
13,773,0
14,113,4
84,2053,2
12,602,4
14,151,4
12,1699,1
76,2290,0
4,1750,2
12,1132,3
7,2114,1
16,1913,3
4,1600,3
103,2585,3
7,505,4
9,713,2
21,122,4
44,1815,4
54,1981,4
70,2608,2
21,165,4
12,276,2
14,241,3
54,1087,4
40,464,4
4,779,2
16,716,2
3,2224,2
3,179,1
7,1150,1
2,2613,0
39,1329,3
2,2514,1
16,2252,4
16,1594,4
53,43,4
30,206,4
66,1419,4
80,2639,4
16,1122,2
14,2585,2
33,1715,1
9,1222,4
4,351,2
7,2274,1
16,777,0
3,2494,4
2,1702,3
41,936,3
96,2317,4
36,2527,4
151,1241,4
3,1714,0
16,1051,4
57,1360,3
26,568,4
75,2292,2
87,2255,3
35,2295,3
107,1866,4
41,1818,3
3,846,0
3,1555,3
22,1064,1
13,2498,4
7,142,3
14,1194,3
128,2114,0
11,2197,4
53,1256,4
144,1515,4
2,983,2
39,2350,3
39,271,4
12,2373,4
7,1685,0
26,1967,1
55,1762,4
12,1061,2
141,1917,0
16,1514,4
3,1538,2
13,879,2
9,2398,4
47,1573,3
21,372,4
42,2423,2
36,263,4
2,420,3
3,132,2
26,2061,3
55,1888,2
16,1753,0
16,948,0
12,2569,3
7,202,0
14,1350,3
12,1603,3
11,1684,4
16,548,0
7,171,0
68,1320,4
3,2455,3
8,2662,0
8,1569,1
101,596,2
1,1256,3
93,2477,2
57,1426,3
57,1888,4
115,821,3
3,601,3
26,762,3
87,1438,4
93,2088,3
3,1308,4
1,2263,2
3,2346,2
12,648,3
13,2343,1
11,117,4
39,528,4
9,239,4
16,1614,1
7,1137,1
11,728,1
14,127,4
7,1486,4
8,1152,3
9,1827,1
8,772,0
12,1646,4
55,2102,4
89,1440,1
40,2327,4
7,180,0
177,740,4
7,830,0
4,840,4
8,866,4
119,1982,3
29,938,3
78,1349,2
57,982,1
39,1575,2
135,1448,4
4,679,4
112,243,4
2,1139,2
7,1585,1
57,1580,3
4,760,2
16,1115,0
4,2012,3
3,1807,4
14,2363,1
8,970,4
7,1733,2
11,1120,0
45,1253,3
9,1847,3
88,1928,1
76,1034,1
8,1809,0
12,272,3
142,2592,4
37,639,0
87,2219,2
29,2262,4
3,1842,3
14,611,1
40,1509,4
11,360,2
1,1005,2
2,203,1
61,103,1
12,1487,3
24,1857,4
13,1332,3
48,1263,1
16,288,1
7,2390,0
33,755,3
47,1657,4
12,882,1
3,932,4
144,340,4
54,56,0
79,694,4
4,2349,4
7,2658,4
54,454,4
12,2193,1
26,2528,2
63,123,4
12,1251,4
4,532,2
4,1426,4
11,2547,1
14,2360,1
7,2201,3
115,2492,4
53,1614,3
54,1499,4
14,1324,4
75,2357,3
2,1881,0
12,1028,1
13,2043,1
128,776,0
63,704,4
29,2009,4
30,2290,4
8,2624,4
39,981,2
39,2334,4
12,2061,3
30,144,2
7,2279,2
13,2130,3
70,1262,3
9,2396,2
41,610,4
3,1633,2
22,1252,3
9,1902,1
4,2391,4
8,71,4
93,1576,3
3,971,1
1,1992,2
26,2087,2
56,1278,3
30,2045,4
33,292,4
40,856,4
57,242,4
1,2579,2
57,921,4
37,289,0
14,200,0
3,2463,2
26,1720,0
8,1293,3
16,1843,2
2,1832,2
13,754,2
1,1798,0
3,873,4
82,697,4
12,1323,4
63,722,3
7,623,4
54,1683,4
13,2239,3
7,31,1
55,834,2
29,1951,3
7,1270,0
14,1595,4
16,1261,2
2,2529,0
16,133,4
2,1206,1
8,2307,4
11,1713,4
7,2175,1
1,879,3
2,1313,2
12,1362,2
3,1148,1
11,777,2
56,1035,3
13,2170,4
65,2528,4
61,437,1
13,1480,2
30,2055,4
29,2085,4
91,1775,4
57,2551,3
52,1216,4
1,2504,0
70,159,2
3,207,2
4,1644,3
125,1105,4
163,1788,3
71,1143,4
7,847,4
64,624,4
11,2521,1
62,501,3
3,712,4
9,1647,2
3,77,0
11,655,3
63,1019,4
29,2070,4
45,1209,2
65,558,4
16,218,0
106,2040,4
3,2252,2
16,2532,0
33,1450,3
12,680,4
33,891,0
3,2198,1
11,2379,0
41,1342,2
65,696,1
84,1297,4
54,2613,4
16,2193,1
3,156,2
11,2250,3
7,2508,1
27,404,4
104,1001,2
26,1247,2
87,2448,0
9,1276,4
3,474,3
51,2014,4
58,2518,3
6,2100,2
8,1760,0
130,685,2
3,29,1
16,569,2
53,1975,3
26,709,4
3,2202,1
13,443,0
1,1491,2
65,1680,4
116,424,4
8,973,4
74,1756,4
47,949,1
26,1577,0
3,1730,2
7,1330,1
7,1489,0
7,354,4
11,128,4
40,1730,4
3,1346,4
8,817,3
7,770,2
58,234,3
2,2170,2
31,1802,1
9,421,2
3,2437,3
3,691,0
52,315,4
17,391,4
13,1753,0
13,1551,4
3,2643,4
10,1947,2
8,59,3
12,1997,3
3,164,4
2,25,2
24,2481,1
12,1045,4
72,2168,4
114,1693,2
101,594,2
29,2291,0
156,1923,4
22,2564,3
125,701,0
3,757,4
3,1778,4
16,1730,2
59,153,4
54,1832,4
7,2183,0
34,2251,4
16,2505,2
1,811,4
135,1458,4
1,739,3
1,957,4
7,735,4
21,2322,4
7,2054,3
39,2189,4
2,1237,3
11,2437,4
39,536,2
12,1229,3
31,654,4
12,1613,4
8,405,0
2,40,2
16,1542,4
16,1950,2
2,2548,4
63,501,2
18,518,2
79,1271,4
34,249,4
22,656,0
16,1600,3
68,114,4
29,133,3
85,2450,4
33,1765,3
7,412,4
13,1644,3
88,2388,4
14,971,1
1,766,1
8,189,3
29,1801,4
47,1213,2
78,2434,3
1,2027,4
4,886,4
42,531,4
7,154,0
16,115,3
14,1559,4
130,309,4
33,2124,2
53,1149,1
78,2048,4
44,430,4
21,2472,2
15,2035,4
2,2010,2
70,1409,1
16,20,0
29,1512,4
16,74,4
16,23,4
32,539,1
22,1939,4
6,1732,4
3,2210,0
9,1213,4
1,2248,3
11,2458,2
1,2598,3
8,1992,0
45,406,4
42,1668,3
29,2,0
122,2522,0
3,987,3
62,1945,4
8,1314,0
125,698,2
63,701,0
16,990,2
3,402,4
145,2219,1
3,1301,2
14,2464,4
66,2619,4
2,2282,3
79,2256,4
105,1531,1
36,984,4
54,532,4
4,2262,4
37,2030,4
12,854,2
7,1145,2
33,630,4
7,697,1
8,1415,3
16,1856,4
110,301,3
9,1238,3
7,1249,3
13,324,0
156,1444,2
4,458,4
72,163,0
1,1065,2
8,407,0
29,281,1
29,2545,3
16,2383,3
26,2626,4
2,680,4
13,1138,2
3,1507,1
1,527,4
1,2052,4
56,2599,3
127,653,3
1,2096,2
11,261,3
2,607,4
30,2382,4
30,26,2
52,631,2
116,433,1
66,2484,4
7,2582,1
36,668,4
29,2391,4
37,595,4
11,533,2
104,328,1
13,1168,3
1,2419,4
12,2348,4
12,405,1
38,2515,2
3,1103,2
1,1082,1
13,550,4
4,1736,4
2,1467,1
55,2014,3
29,776,1
54,836,4
45,2533,4
63,233,4
64,2341,4
15,2379,0
52,2384,3
54,1197,4
56,2535,3
16,1400,2
2,2130,2
85,1816,4
2,2406,0
16,2073,0
2,2397,1
11,2096,3
27,1744,3
42,1818,1
1,2111,2
7,1514,3
13,253,4
55,1703,4
84,1882,4
20,2345,4
8,2325,2
42,688,4
39,2074,4
3,2174,2
26,2527,4
1,800,1
30,2173,2
13,1858,4
3,1219,3
13,2186,1
66,2166,4
3,1571,1
32,2074,3
33,112,3
16,2010,0
41,2618,3
3,780,1
8,939,0
63,119,4
9,1448,4
7,1614,1
7,1421,2
1,2084,2
1,1998,3
16,775,1
64,2307,4
11,660,4
7,438,1
87,102,2
8,1084,1
26,1196,0
78,171,0
8,2276,4
30,51,4
13,337,4
13,1007,1
22,1540,1
76,1897,4
32,1045,1
56,223,1
1,1438,3
3,887,1
86,2366,3
3,800,2
1,2473,1
11,2159,2
34,1462,0
57,1136,3
62,1198,1
1,625,3
16,723,2
12,409,0
112,386,2
7,1775,4
30,428,2
1,1375,4
57,162,3
3,2616,1
2,998,1
130,1378,1
41,991,2
13,1240,2
12,1292,0
8,810,0
4,1434,4
8,1463,1
1,168,3
12,393,3
14,2606,3
66,1216,4
2,2229,1
29,2418,3
8,2246,2
12,1650,2
16,1742,3
1,1408,3
16,1967,0
3,665,3
12,2266,1
54,1881,4
12,734,2
57,1762,1
14,122,3
100,1839,0
18,875,1
30,2140,4
12,790,4
3,2451,4
21,1110,4
66,1410,3
16,525,4
12,1886,1
16,831,1
4,954,3
13,2322,1
12,613,4
1,278,3
2,1478,4
8,1889,2
3,454,2
103,389,4
55,1002,4
7,2247,1
7,1148,1
16,370,4
119,91,4
3,1587,0
3,2358,2
7,1539,2
3,2269,1
6,212,4
12,1154,4
1,1970,2
12,2611,4
65,2179,3
55,1813,2
47,47,1
1,1997,2
4,472,2
12,2278,3
12,1255,4
97,2497,2
3,49,1
8,1486,4
8,301,1
23,2531,3
11,1842,3
79,2089,4
2,1378,2
3,1306,4
65,1998,3
13,545,1
104,2288,4
3,2027,4
26,1450,2
14,1800,3
22,552,4
2,789,2
11,751,3
13,430,2
3,57,3
9,1934,2
3,2312,2
16,1732,4
11,1290,3
16,1439,1
43,40,3
45,1873,4
4,1791,0
8,368,3
16,1922,4
8,1942,1
2,1826,2
1,1851,4
91,588,2
3,1574,1
55,48,0
54,1259,0
88,1517,4
42,1147,3
12,1095,4
66,1709,0
8,1632,1
3,2069,4
32,530,3
13,2363,1
2,280,1
12,1253,2
12,1296,3
2,139,0
2,862,1
1,951,2
12,2113,1
12,673,3
2,1175,1
13,2245,3
37,1310,3
13,1113,3
8,708,0
93,2448,3
21,1536,4
22,1986,1
2,1770,0
13,1962,2
14,1698,3
63,460,3
65,884,4
1,455,2
7,196,0
51,136,1
65,1988,3
55,88,2
70,239,4
3,2570,4
16,1717,2
11,1854,2
1,1779,2
66,2121,3
16,2285,3
16,651,2
4,2009,2
19,951,3
8,2413,3
68,2583,4
16,1031,2
7,1317,2
91,2333,4
63,933,4
16,1085,3
65,876,4
11,303,2
11,716,3
44,2085,4
44,1263,4
8,2199,4
70,1837,3
11,1877,0
54,2395,4
45,539,0
9,2543,4
12,215,3
85,823,4
37,559,4
1,1224,3
3,2464,2
85,2364,4
2,1651,0
23,1672,3
1,1361,2
8,1350,3
53,2150,4
71,871,3
13,1266,4
53,963,4
25,1234,1
104,1428,4
8,1757,4
1,2155,3
100,717,3
82,590,0
44,2430,4
14,1382,4
7,1315,3
16,1999,1
58,1881,3
55,2106,3
13,2250,1
1,587,1
1,2399,3
12,1757,4
56,2557,0
3,1516,1
4,262,0
54,498,4
3,2401,2
33,2188,3
12,2152,0
1,1795,4
24,1456,2
8,2617,1
174,2654,4
7,742,3
86,2015,1
1,58,3
51,1759,3
41,295,2
102,1997,4
44,2446,4
13,323,3
62,1019,3
1,2507,4
3,1474,4
1,866,3
104,1202,4
23,1553,3
3,1926,2
13,1554,4
3,495,1
57,1060,4
30,137,2
8,281,4
54,234,4
6,387,2
8,1720,2
1,2629,1
11,2004,2
16,113,1
11,976,3
65,1849,3
16,726,3
120,1382,4
4,162,3
31,1201,4
8,1460,0
34,2044,4
57,1718,2
33,277,3
88,97,4
11,488,0
3,2115,4
12,2268,4
4,1415,3
14,914,4
2,1293,2
9,864,0
53,991,4
33,2081,4
3,2046,1
12,89,4
1,528,3
26,1910,0
4,645,4
108,1487,2
62,1119,1
16,2218,0
3,2431,4
13,394,3
39,909,4
1,938,3
13,2642,3
30,2084,3
3,326,3
1,2450,1
16,163,0
20,1609,4
1,1734,4
70,283,1
12,1187,2
8,1394,3
84,913,4
3,714,3
113,2572,2
26,839,0
8,2477,3
3,2243,2
52,372,2
2,2580,4
54,2247,0
1,1561,0
3,2354,4
12,1393,3
4,994,2
12,1575,2
16,2032,4
3,2540,2
9,2657,3
8,501,3
16,1020,0
21,2124,4
3,66,3
3,2229,4
13,863,1
7,748,0
16,2654,1
55,238,4
56,687,1
44,781,4
4,2430,4
7,117,1
14,2265,1
45,2,0
19,1853,4
1,235,4
3,2282,3
28,1742,4
13,2603,2
15,728,0
13,1852,1
21,644,4
14,331,1
57,52,3
10,7,4
30,153,4
13,303,1
13,322,3
1,1915,3
11,275,3
55,221,3
67,1858,4
2,2623,3
8,252,0
11,2149,3
16,819,0
12,2520,0
55,1932,3
14,1610,2
4,699,4
12,704,0
3,2309,1
91,95,2
12,1050,1
12,2550,1
37,2458,4
24,2582,4
52,1654,2
13,445,0
55,1574,2
12,1153,4
1,1094,2
1,643,3
95,230,1
8,2645,4
20,314,4
2,1636,2
4,1180,1
61,344,0
7,179,1
49,63,4
39,2127,3
12,1727,1
1,1239,3
40,2105,4
57,1257,4
12,1244,4
106,877,4
12,801,0
44,42,4
56,1987,3
1,698,3
14,1020,3
13,23,4
83,111,3
41,778,4
70,2274,1
44,341,4
16,1173,1
3,301,2
1,2064,4
72,849,3
37,1810,3
8,750,3
12,1733,3
21,1402,4
3,192,0
3,27,4
7,2646,4
12,2176,4
16,1877,4
7,423,2
3,330,2
63,1456,2
13,1580,4
8,785,0
4,1584,4
3,1398,4
7,1727,3
30,2249,4
8,609,1
8,98,1
13,2301,1
2,1458,4
66,1412,2
2,1440,4
7,973,4
145,100,1
16,1539,2
110,554,3
2,1076,2
11,1458,4
38,2353,1
78,288,2
85,697,4
47,231,4
3,943,3
2,435,2
13,2391,4
40,1566,3
1,1041,0
52,1046,4
56,2225,1
12,2481,0
8,54,0
7,1924,4
1,1140,4
14,1310,4
3,1022,1
3,1907,0
44,1329,4
57,496,2
71,1423,3
2,1852,2
2,1226,4
17,265,4
54,1521,4
56,1626,2
7,556,3
26,1697,0
1,2558,4
12,1464,4
16,487,4
3,1307,1
87,1371,4
11,2602,2
12,446,2
40,205,4
26,166,3
13,2214,1
16,2128,0
16,2092,0
1,2562,4
18,270,0
13,1788,4
30,198,1
64,2107,4
65,885,4
39,211,4
3,1756,4
56,1985,3
3,46,2
4,1777,4
94,1785,4
56,1967,3
75,1808,1
74,1913,4
12,1120,3
12,1538,3
40,2106,4
36,1901,0
14,1322,3
12,934,4
66,2162,0
37,2578,4
39,444,0
16,390,4
30,2313,4
13,2148,4
26,2554,4
4,1508,4
33,1313,4
13,237,1
8,2175,4
82,552,2
3,542,3
65,2068,0
16,231,4
30,585,3
24,2400,0
1,1555,2
1,1657,3
55,802,0
16,490,1
16,1228,0
13,389,4
8,1334,2
1,1617,3
70,675,3
7,330,2
9,2152,4
65,2405,3
7,1102,4
7,1736,0
13,348,2
16,2172,2
1,1026,3
14,413,3
53,1507,0
8,2586,3
3,116,4
8,1172,0
30,1013,1
12,1697,3
16,2157,4
1,141,0
2,432,4
63,2341,4
1,365,1
26,994,2
2,294,1
16,246,0
74,175,4
16,711,0
3,1402,2
55,939,0
3,1296,2
36,2354,4
1,1237,3
52,969,4
68,710,4
58,1439,3
1,1273,2
45,2212,0
16,2614,2
4,474,3
21,2564,4
61,2658,0
7,2473,1
93,1093,4
29,5,2
33,572,3
12,1382,2
78,1929,4
56,897,0
33,2322,2
39,1076,3
52,2071,4
8,1208,1
4,248,3
12,721,2
18,389,4
11,254,1
99,2566,0
2,237,1
1,1966,2
33,2046,3
139,1491,3
85,837,4
1,360,2
7,2427,4
11,1681,3
8,684,4
16,615,1
8,47,0
146,583,3
2,1545,0
31,2215,1
49,1186,4
1,457,3
47,98,2
25,1747,4
30,1519,4
4,972,3
56,1974,1
1,1037,1
7,1782,3
56,435,2
82,180,3
70,752,4
8,1385,4
4,462,1
29,424,4
13,1854,1
3,1912,2
3,618,1
33,1954,4
3,25,2
3,2468,4
7,1377,1
11,2177,3
3,798,4
1,1797,2
24,473,4
57,2457,2
1,1190,3
8,2360,4
105,35,2
62,2230,4
22,1280,2
30,2470,4
25,2001,1
2,68,0
1,2,0
103,518,3
54,109,0
3,33,2
57,2321,4
3,421,2
21,409,4
26,1812,4
56,1108,2
2,2493,4
58,736,3
24,162,4
83,2442,3
3,2092,0
36,1873,4
57,2424,3
78,1256,2
3,1646,4
7,141,0
72,621,4
16,2055,3
29,1170,4
45,1961,4
65,2166,2
62,2338,0
114,555,3
2,1199,4
30,1816,4
103,1834,4
55,736,3
13,1823,1
3,2253,4
13,1657,3
55,693,1
12,358,4
54,1251,4
2,695,0
79,137,0
3,2261,1
12,1015,2
82,627,2
7,652,2
59,2047,4
3,243,4
8,163,0
13,1746,2
24,342,2
1,2638,0
83,2082,4
16,2120,0
53,2144,1
7,2263,0
135,713,0
3,1716,4
7,311,1
128,2127,4
93,2190,4
1,1459,2
7,1336,2
12,422,2
3,839,3
18,2276,4
14,2455,1
12,165,3
54,445,4
45,63,4
57,1374,4
8,1164,0
57,2620,4
52,876,0
7,1040,1
13,143,1
13,1846,1
15,2621,4
121,459,3
1,2272,4
16,2332,4
17,1586,3
3,2608,2
10,651,0
14,1309,4
52,67,4
37,2384,4
8,1102,4
27,970,4
6,1821,3
9,708,1
7,910,3
1,443,1
21,1595,4
12,1167,0
8,564,2
12,1885,2
59,846,2
13,2231,1
3,2178,4
7,2625,0
57,412,4
93,1196,4
3,230,0
101,977,3
2,1230,2
16,331,3
58,349,3
12,1726,1
64,2338,4
57,2001,1
7,856,4
9,615,4
13,2271,4
3,827,2
79,350,4
38,1160,3
16,219,2
58,1452,3
6,1700,2
7,1717,3
22,1554,4
45,2282,2
12,1343,4
3,865,2
13,223,0
13,52,0
8,1824,2
1,491,3
61,1380,0
11,450,3
54,597,4
79,346,4
3,2240,0
16,2288,3
7,281,4
8,1478,4
2,1864,4
8,740,2
7,935,3
16,9,0
8,2270,4
1,379,2
12,2175,2
1,1785,3
9,1980,1
3,2297,3
14,1988,2
70,1084,2
36,1232,1
7,659,4
1,1553,3
2,227,1
30,1575,4
78,2426,4
7,166,3
54,1891,4
1,1808,1
8,1566,3
12,2442,2
51,942,4
8,1622,3
115,1582,4
8,984,2
69,2010,4
118,1265,1
2,1560,1
1,1778,4
68,1611,4
2,2196,3
1,2119,4
62,2649,4
3,2661,4
11,2029,3
8,2153,4
3,2374,2
12,2300,4
1,585,2
4,533,4
33,546,3
59,763,2
8,930,1
7,845,3
2,640,4
68,390,1
16,1817,1
7,1294,3
26,1022,2
12,478,4
28,1499,3
1,1558,2
14,2088,4
59,642,4
8,1931,1
13,244,3
56,1628,1
16,2659,1
14,1938,4
33,1032,4
3,449,4
55,1846,2
26,2556,4
12,1275,2
1,1069,3
7,1790,3
7,401,4
16,102,4
29,1664,0
54,1273,4
84,467,4
16,1422,4
24,19,2
8,1823,2
8,2000,0
16,2552,1
1,2120,3
3,854,2
7,1316,3
33,759,3
63,451,4
13,488,1
11,1241,3
8,987,2
65,880,4
7,739,2
21,523,4
16,2575,1
13,2052,3
26,1608,1
12,1770,0
9,616,4
4,2125,4
12,1264,2
11,858,3
7,127,1
3,672,1
13,1947,1
106,1339,1
7,415,3
68,1123,4
4,2274,1
35,2441,3
55,1646,0
